cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
19647331931971,2021,7.69,8.33,2476.7,2448.1,13,12
19647331931989,2021,7.69,0.0,2434.5,2399.8,13,14
19647331931997,2021,18.75,0.0,2488.5,2489.5,16,16
19647331932128,2021,27.69,3.03,2516.0,2479.2,68,68
19647331932250,2021,25.0,0.0,2490.3,2446.3,16,16
19647331932334,2021,8.33,0.0,2480.3,2428.7,24,23
19647331932383,2021,29.32,11.02,2498.9,2486.6,134,127
19647331932540,2021,64.13,45.75,2628.2,2599.3,184,155
19647331932623,2021,65.63,51.17,2623.3,2630.5,651,650
19647331932847,2021,74.06,61.79,2653.2,2648.4,212,212
19647331932888,2021,84.19,65.65,2675.9,2664.7,237,230
19647331932920,2021,61.05,39.78,2610.3,2587.7,276,280
19647331932987,2021,59.17,41.62,2604.9,2606.1,365,348
19647331933001,2021,62.88,31.22,2614.5,2575.8,363,363
19647331933043,2021,65.04,38.31,2616.1,2601.8,266,261
19647331933118,2021,44.44,19.23,2554.6,2531.0,271,261
19647331933233,2021,82.97,60.26,2673.6,2647.7,229,229
19647331933241,2021,45.31,17.34,2561.1,2532.5,251,252
19647331933381,2021,59.4,31.89,2597.0,2563.8,542,530
19647331933795,2021,52.84,28.7,2583.2,2559.1,336,332
19647331933852,2021,65.44,31.44,2620.7,2577.8,374,370
19647331934033,2021,60.36,27.88,2608.3,2568.2,169,168
19647331934157,2021,51.61,19.35,2581.6,2534.4,189,186
19647331934371,2021,37.25,18.18,2546.0,2514.1,102,99
19647331934454,2021,38.14,9.47,2520.3,2482.9,103,96
19647331935121,2021,55.07,43.5,2589.3,2601.2,229,227
19647331935352,2021,43.38,15.81,2552.9,2519.7,223,216
19647331935519,2021,23.88,10.61,2500.9,2482.3,140,140
19647331935568,2021,80.34,56.79,2665.0,2642.4,291,283
19647331935865,2021,38.77,24.02,2552.6,2534.6,232,209
19647331936160,2021,55.76,27.88,2583.7,2559.5,373,374
19647331936350,2021,75.05,43.22,2663.3,2615.5,519,516
19647331937226,2021,52.63,31.84,2581.6,2580.3,195,201
19647331937424,2021,36.96,16.52,2524.7,2529.6,235,230
19647331937622,2021,51.48,20.17,2579.1,2540.8,313,256
19647331937838,2021,44.44,27.27,2593.7,2585.2,18,23
19647331938307,2021,48.47,29.35,2580.3,2567.8,275,317
19647331938554,2021,52.16,23.16,2579.3,2541.6,281,275
19647331938612,2021,70.5,47.88,2638.3,2611.7,479,451
19647331938885,2021,66.16,40.48,2615.8,2600.5,265,254
19647331938968,2021,55.75,39.52,2597.4,2592.7,419,387
19647331939040,2021,64.54,33.24,2613.5,2574.7,365,350
19647331939107,2021,75.32,50.52,2640.1,2625.5,159,194
19647331939305,2021,30.23,4.55,2514.4,2501.8,53,48
19647331939479,2021,36.19,15.24,2535.4,2523.0,107,107
19647331939859,2021,58.97,23.04,2602.8,2545.4,236,231
19647331939941,2021,58.12,38.89,2600.2,2589.0,410,389
19647331964733,2021,33.33,10.0,2540.9,2443.2,21,20
19647331995448,2021,78.28,54.3,2663.2,2630.5,375,372
19647331996073,2021,15.38,4.35,2486.5,2474.9,26,23
19647331996115,2021,44.58,7.59,2568.8,2498.8,241,238
19647331996610,2021,45.71,20.0,2555.5,2544.7,36,36
19647336016885,2021,40.48,14.71,2551.3,2517.4,43,75
19647336019475,2021,62.12,32.81,2605.8,2586.1,66,64
19647336058002,2021,46.61,18.58,2550.1,2545.6,125,120
19647336061451,2021,56.03,29.27,2604.8,2555.8,142,166
19647336061600,2021,37.35,21.69,2536.6,2522.5,83,83
19647336069157,2021,36.36,,2578.5,,11,
19647336116750,2021,45.54,23.76,2567.2,2558.0,101,101
19647740109538,2021,43.66,14.96,2554.1,2515.1,272,235
19647741935436,2021,49.64,11.27,2574.0,2511.7,423,421
19647901935923,2021,58.28,35.29,2606.2,2589.4,320,325
19648080124552,2021,57.47,19.32,2593.0,2543.7,87,89
19648081930155,2021,63.27,19.67,2609.7,2542.5,506,490
19648081930825,2021,55.87,15.17,2589.3,2526.6,397,360
19648081935998,2021,42.9,18.45,2559.0,2525.2,336,341
19648081938927,2021,7.84,0.0,2470.9,2452.2,51,50
19648401933647,2021,62.3,34.33,2612.4,2588.7,62,68
19648401934728,2021,98.33,71.19,2726.8,2669.4,60,59
19648401936467,2021,56.94,21.08,2594.2,2543.7,363,351
19648401936475,2021,35.71,,2526.9,,14,
19648570112714,2021,35.25,3.92,2545.1,2469.3,261,256
19648730136705,2021,79.25,29.0,2653.6,2577.4,109,103
19648731936749,2021,54.11,23.02,2584.9,2548.9,709,685
19648731936756,2021,18.6,0.0,2512.1,2442.5,43,37
19648810117440,2021,63.64,,2594.6,,11,
19648811931062,2021,55.66,30.61,2571.4,2554.7,109,98
19648811931674,2021,53.24,52.28,2594.3,2618.3,219,204
19648811936103,2021,84.62,46.15,2656.5,2613.7,13,13
19648811936806,2021,16.67,13.33,2519.1,2477.8,20,15
19648811936822,2021,67.43,40.43,2623.9,2601.6,305,286
19649071933175,2021,47.48,20.0,2567.1,2545.9,148,78
19649641937754,2021,74.78,70.67,2664.0,2696.1,226,225
19649801995737,2021,80.0,55.45,2670.2,2645.1,106,101
19650940112706,2021,61.37,20.25,2609.9,2536.4,321,321
19651281931302,2021,64.58,41.63,2622.3,2604.1,614,607
19651281934868,2021,71.08,44.78,2638.0,2612.0,570,565
19651281936889,2021,57.92,37.79,2589.3,2585.1,247,218
19651281937903,2021,66.9,45.02,2619.6,2605.5,432,445
19651281939701,2021,61.08,43.75,2609.0,2602.9,355,356
19651281995653,2021,,5.26,,2496.4,,19
19651360114439,2021,44.9,5.1,2564.0,2486.7,98,98
19734520120600,2021,62.5,18.75,2612.1,2524.9,64,64
19734521930106,2021,15.79,,2482.2,,21,
19734521936228,2021,57.47,29.28,2600.0,2565.1,314,311
19734521937564,2021,68.42,49.34,2627.8,2618.0,400,380
19734601932862,2021,79.23,77.27,2671.4,2709.0,469,485
19734601939149,2021,79.6,70.72,2679.4,2694.8,507,502
19752911995810,2021,80.93,62.88,2678.9,2667.5,236,229
19753090127100,2021,29.74,3.73,2528.1,2465.3,585,564
19753090132654,2021,64.91,10.53,2593.5,2515.9,57,57
19753090135145,2021,68.42,25.64,2613.4,2539.1,38,39
19753090136648,2021,39.73,2.75,2560.2,2480.4,365,364
19753090137786,2021,39.71,14.71,2536.3,2505.8,68,68
19753331935808,2021,89.87,69.62,2703.6,2701.6,79,80
19756636120158,2021,78.01,48.18,2651.9,2618.5,141,138
19768690119016,2021,79.85,60.0,2673.0,2646.3,134,135
19768690119636,2021,55.83,24.17,2605.1,2567.0,121,120
19768690131128,2021,61.86,30.58,2618.6,2583.9,118,121
20102072030229,2021,21.28,0.0,2517.5,2448.3,47,47
20652012032357,2021,43.31,18.12,2558.7,2540.0,157,149
20652430118950,2021,66.67,11.11,2643.3,2531.3,18,18
20755802030161,2021,35.29,6.67,2547.9,2517.9,17,15
20755802030203,2021,57.01,25.23,2601.8,2562.7,107,107
20756060117010,2021,68.89,17.39,2631.0,2543.4,47,46
20756060125021,2021,72.13,17.14,2640.7,2533.5,61,70
20756060132936,2021,50.0,16.67,2575.8,2503.0,15,12
20764142030013,2021,72.06,54.55,2634.8,2614.3,68,66
21654172130045,2021,72.73,,2611.3,,11,
21654172132264,2021,11.54,0.0,2473.0,2433.8,26,25
21654172132272,2021,63.04,30.91,2613.4,2563.1,276,276
21654172133056,2021,63.28,40.74,2609.4,2592.5,256,247
21654662133254,2021,10.53,0.0,2480.5,2474.5,19,11
21654662133262,2021,58.1,40.24,2594.7,2591.2,259,255
21654662134005,2021,58.16,47.77,2591.1,2616.6,240,248
21654822130078,2021,70.59,37.5,2623.5,2565.6,17,16
21654822131340,2021,77.39,58.75,2658.1,2640.2,262,242
21654822132587,2021,81.21,66.67,2676.0,2667.7,432,423
21654822133692,2021,76.18,62.54,2654.4,2655.9,322,302
21733612134310,2021,43.48,0.0,2524.0,2462.9,24,17
22655322235356,2021,58.21,45.71,2610.2,2604.2,67,71
23655652331361,2021,58.76,12.77,2605.2,2516.1,97,95
23655812333185,2021,74.07,45.45,2654.8,2620.9,27,22
23656072334563,2021,25.0,,2511.3,,12,
23656152330413,2021,56.0,48.0,2623.7,2607.4,25,25
23656232335487,2021,56.1,22.73,2578.8,2541.0,41,44
24102490106518,2021,57.14,9.52,2593.3,2532.3,21,21
24102492430148,2021,16.67,0.0,2484.1,2439.6,36,34
24102492430163,2021,17.14,0.0,2475.5,2402.9,35,26
24102492430171,2021,8.33,0.0,2441.8,2393.6,24,24
24656982430080,2021,13.33,7.14,2478.3,2438.9,15,14
24656982432409,2021,60.31,28.33,2603.3,2542.5,131,120
24657550119073,2021,32.35,5.88,2565.4,2463.8,34,34
24657552431492,2021,16.22,2.86,2505.4,2447.5,37,35
24657890127373,2021,51.31,23.62,2575.9,2545.7,384,382
24657892430049,2021,27.27,,2501.9,,11,
24657892430098,2021,46.01,19.18,2571.8,2538.0,366,368
24657892430205,2021,46.1,22.36,2569.4,2542.3,424,416
24657892430601,2021,52.28,19.26,2582.9,2541.7,404,407
24657892433605,2021,43.27,19.71,2557.3,2534.8,276,281
24657892435204,2021,48.09,20.85,2574.4,2544.9,422,429
24657892439602,2021,10.47,0.0,2470.1,2442.2,88,85
24753172430015,2021,9.09,0.0,2475.4,2430.6,33,33
24753172431203,2021,52.85,13.68,2579.1,2519.9,125,117
24753662430114,2021,48.57,12.15,2575.6,2517.0,145,114
25735852535409,2021,29.17,12.0,2530.1,2493.2,48,50
25735934737250,2021,62.07,13.79,2593.5,2547.7,29,29
26736682633006,2021,,28.57,,2569.6,,14
26736682635001,2021,75.0,33.33,2667.4,2562.8,12,12
26736922630010,2021,70.59,27.94,2621.3,2562.5,68,68
27659872730414,2021,81.76,62.0,2679.6,2654.4,152,150
27660682730083,2021,18.75,0.0,2462.5,2415.1,16,15
27660682730174,2021,42.49,13.26,2550.9,2496.0,276,281
27660682732170,2021,63.52,11.11,2611.2,2513.5,244,243
27754732730885,2021,50.0,10.53,2559.5,2505.1,145,137
28662902837102,2021,82.69,31.73,2670.9,2580.6,104,104
29102980114314,2021,,0.0,,2467.4,,11
29663572930048,2021,69.47,,2632.6,,131,
29663572930071,2021,31.82,,2499.0,,22,
29663572935500,2021,54.72,,2583.3,,224,
30103060126037,2021,74.42,38.89,2645.2,2600.9,129,127
30103060133983,2021,48.65,20.27,2573.1,2536.3,74,74
30103060134841,2021,28.57,11.76,2538.1,2468.7,21,17
30103063030632,2021,82.76,43.33,2670.2,2609.5,29,30
30103063030723,2021,83.51,69.61,2694.2,2688.1,394,368
30664313030038,2021,75.96,47.91,2648.1,2626.8,555,562
30664313030228,2021,45.11,17.46,2563.2,2531.2,484,453
30664313030384,2021,40.19,12.26,2547.4,2502.7,108,106
30664313030616,2021,,96.92,,2777.0,,195
30664313032786,2021,12.58,2.27,2485.9,2456.7,184,176
30664313033057,2021,47.84,13.14,2568.4,2514.2,490,427
30664313033115,2021,81.0,50.98,2666.3,2633.3,483,463
30664313033784,2021,46.28,20.61,2571.6,2523.9,322,313
30664313034204,2021,41.79,16.97,2553.5,2518.7,278,287
30664313036712,2021,57.38,23.9,2595.3,2553.7,251,212
30664313038239,2021,56.96,21.05,2590.8,2539.6,318,326
30664493030624,2021,20.0,0.0,2480.7,2472.5,30,27
30664493030640,2021,68.11,46.87,2638.8,2615.2,371,368
30664640106765,2021,83.33,36.36,2654.8,2598.5,12,11
30664640113381,2021,74.87,49.91,2652.1,2623.5,565,536
30664640124131,2021,82.14,64.0,2677.4,2664.2,28,25
30664643030210,2021,70.87,53.45,2644.9,2638.8,462,465
30664643030574,2021,76.24,54.61,2657.1,2638.1,565,544
30664643030756,2021,78.71,62.68,2667.1,2662.8,503,479
30664643035987,2021,24.36,1.28,2504.0,2446.2,78,78
30664643036001,2021,78.01,51.45,2657.1,2627.8,570,552
30664643038569,2021,69.17,44.09,2630.7,2609.4,375,381
30664646120356,2021,47.73,9.09,2585.1,2527.2,44,44
30665143030335,2021,38.1,15.0,2540.6,2506.3,22,20
30665143030855,2021,49.57,27.86,2575.2,2561.3,357,337
30665143032505,2021,68.52,46.53,2632.0,2614.4,427,407
30665143033362,2021,55.26,34.68,2586.9,2578.3,450,453
30665143033610,2021,16.08,2.17,2495.3,2483.0,155,148
30665143037090,2021,62.18,42.94,2617.0,2598.1,361,361
30665143037348,2021,74.27,63.67,2652.4,2670.6,579,579
30665143037496,2021,88.66,85.84,2719.4,2752.9,577,567
30665223030103,2021,21.05,0.0,2513.3,2453.7,133,133
30665223030434,2021,72.17,49.89,2641.5,2615.3,460,459
30665223032752,2021,74.02,44.6,2654.9,2604.6,508,509
30665223033578,2021,85.11,64.38,2685.7,2665.4,470,466
30665223033933,2021,66.13,25.5,2613.4,2565.2,313,302
30665223035581,2021,80.83,45.66,2665.0,2618.1,313,311
30665223035706,2021,64.99,29.63,2619.0,2563.6,377,378
30665223036555,2021,55.7,24.04,2593.1,2550.7,388,392
30665483030145,2021,68.79,34.02,2615.7,2587.9,142,97
30665483031895,2021,82.12,69.84,2679.6,2677.9,398,380
30665483032158,2021,93.93,79.9,2714.3,2709.0,615,604
30665483032943,2021,86.96,71.72,2699.7,2683.2,415,399
30665483034410,2021,83.43,58.76,2678.7,2649.8,348,278
30665483038445,2021,68.71,51.57,2639.2,2627.3,432,482
30665483038551,2021,21.43,0.0,2513.0,2453.4,14,13
30665970111666,2021,83.72,51.16,2670.1,2633.6,43,43
30665973030186,2021,53.75,17.81,2597.9,2542.6,80,75
30665973031697,2021,68.04,48.65,2635.0,2617.6,291,259
30665973031853,2021,64.98,31.0,2623.1,2562.2,237,230
30665973032000,2021,57.2,18.6,2594.3,2532.2,243,242
30665973034907,2021,7.69,0.0,2443.7,2399.4,52,51
30665973035045,2021,66.35,43.58,2619.3,2602.9,416,374
30666213030046,2021,66.86,46.62,2630.7,2618.1,507,518
30666213031952,2021,58.11,33.42,2598.3,2583.4,371,368
30666213035409,2021,48.57,19.01,2571.8,2531.5,386,386
30666213035748,2021,14.02,1.01,2484.2,2424.1,108,99
30666213038098,2021,58.6,34.69,2610.8,2586.6,530,519
30666470119404,2021,68.18,62.34,2633.5,2665.3,397,396
30666473030053,2021,63.52,48.11,2619.9,2614.2,318,318
30666473030483,2021,89.36,31.91,2660.5,2595.6,47,47
30666473031929,2021,74.65,48.36,2648.3,2623.9,432,426
30666473031945,2021,46.43,13.04,2559.8,2541.9,31,23
30666473038023,2021,71.22,49.27,2644.5,2632.5,565,553
30666476119556,2021,82.35,70.59,2697.5,2679.6,17,17
30666700106567,2021,60.19,16.67,2608.3,2526.3,108,108
30666700108365,2021,55.27,35.3,2594.1,2590.5,583,595
30666700114736,2021,51.28,30.66,2584.4,2569.4,548,548
30666700135897,2021,46.67,6.25,2551.9,2506.4,15,16
30666703030475,2021,,0.0,,2436.9,,17
30666703030491,2021,28.74,17.24,2520.8,2518.0,273,246
30666703030608,2021,80.22,52.75,2654.7,2615.6,91,91
30666703034998,2021,6.25,4.44,2465.8,2451.6,50,46
30666703035821,2021,24.64,14.7,2512.2,2516.9,293,284
30666703036357,2021,30.06,15.87,2522.0,2511.9,515,509
30666703036456,2021,37.99,15.31,2537.9,2523.3,298,328
30666706115133,2021,7.69,1.52,2452.2,2438.5,66,67
30736353030061,2021,77.32,53.05,2652.8,2631.5,390,377
30736353030079,2021,27.38,2.25,2517.6,2484.1,85,89
30736353030244,2021,72.2,38.89,2635.8,2591.9,313,306
30736353030392,2021,81.38,67.41,2677.0,2681.7,378,360
30736353030509,2021,88.89,38.89,2687.5,2608.3,18,18
30736353034956,2021,70.75,53.16,2639.8,2633.1,405,398
30736430102871,2021,78.66,66.21,2666.5,2680.2,670,658
30736433030590,2021,72.22,36.11,2649.6,2574.8,36,36
30736433032109,2021,81.1,57.64,2669.3,2638.8,347,288
30736433032919,2021,23.48,1.82,2510.9,2446.6,115,110
30736433037553,2021,53.13,26.77,2582.5,2559.9,451,437
30736500133405,2021,84.94,76.42,2685.2,2713.4,240,230
30736503030129,2021,7.69,0.0,2460.9,2441.6,13,11
30736503030152,2021,73.58,69.64,2650.3,2687.1,246,225
30736503030285,2021,83.33,74.48,2679.6,2694.4,344,337
30736503030467,2021,75.83,70.72,2655.5,2682.0,696,690
30736503030657,2021,82.73,74.8,2690.1,2707.8,388,377
30736503035102,2021,84.46,85.63,2699.2,2743.8,342,348
30739243033917,2021,84.85,59.86,2685.0,2645.0,727,701
31103140126904,2021,25.0,0.0,2538.9,2505.8,12,12
31668940102293,2021,73.81,33.33,2653.8,2567.6,42,42
31668940138081,2021,53.85,25.93,2595.9,2544.9,26,27
31668943131687,2021,35.71,0.0,2536.8,2463.6,28,31
31668943131851,2021,66.41,38.52,2625.0,2594.3,131,123
31668943132453,2021,84.55,49.74,2675.3,2628.5,382,380
31668943135704,2021,62.54,30.29,2612.6,2576.2,284,276
31669280116459,2021,62.41,29.16,2608.4,2559.9,400,391
31669280121418,2021,74.6,41.94,2643.5,2596.1,63,62
31669283130119,2021,29.03,15.15,2522.6,2495.4,32,33
31669283130176,2021,68.8,41.35,2628.2,2591.4,501,503
31669283130184,2021,87.15,61.04,2690.9,2663.9,529,526
31669283130309,2021,18.6,7.14,2478.7,2440.4,43,42
31669283135308,2021,75.74,43.18,2645.7,2611.0,437,448
31669283136504,2021,68.66,38.6,2632.4,2588.2,434,430
31669443130010,2021,66.34,45.45,2629.6,2608.5,101,99
31669443130077,2021,43.75,6.25,2537.6,2482.0,16,16
31669443138500,2021,61.39,45.34,2623.1,2616.8,158,162
31669510139246,2021,63.64,18.18,2605.0,2538.6,11,11
31669513130036,2021,43.18,0.0,2553.3,2465.7,44,44
31669513130168,2021,67.93,27.72,2620.3,2564.5,184,184
31669513134657,2021,66.98,27.94,2623.4,2568.6,430,433
31750850108084,2021,70.12,41.37,2628.7,2597.7,415,423
31750850119487,2021,79.61,53.29,2654.2,2619.5,153,153
31750853130150,2021,69.03,56.2,2637.0,2642.5,381,396
31750853130200,2021,41.86,11.63,2569.4,2541.3,43,43
31750853130218,2021,75.0,16.67,2645.8,2538.7,12,12
32669693230083,2021,63.64,18.18,2598.5,2562.0,22,22
32669693232006,2021,72.73,27.27,2640.6,2603.2,11,11
32669693233509,2021,41.67,,2504.8,,12,
32669693235603,2021,67.57,30.3,2616.4,2557.2,37,33
32669693236007,2021,53.85,34.21,2619.0,2570.1,39,38
33103300128397,2021,24.65,1.46,2524.8,2448.0,143,137
33103300138602,2021,55.17,29.31,2605.9,2566.2,58,58
33103303330123,2021,2.44,0.0,2419.1,2405.2,82,76
33103303331055,2021,4.92,1.79,2431.3,2417.3,61,56
33669930129882,2021,59.09,22.22,2583.3,2541.3,44,45
33669933330479,2021,62.9,35.93,2610.9,2588.3,376,335
33669933330842,2021,12.5,4.35,2488.5,2504.5,27,23
33670580114504,2021,27.94,2.82,2529.0,2472.0,69,72
33670580118885,2021,53.28,30.25,2588.6,2564.9,285,240
33670583330388,2021,67.54,41.94,2633.2,2601.4,424,423
33670583330669,2021,65.48,31.56,2617.8,2577.3,455,452
33670583330909,2021,70.83,27.08,2630.4,2562.5,48,48
33670583331113,2021,8.93,0.0,2461.2,2436.1,56,56
33670583333192,2021,42.06,14.89,2565.2,2541.1,237,266
33670820106716,2021,53.57,20.0,2563.1,2545.0,56,60
33670820113159,2021,41.63,14.57,2561.6,2515.5,238,260
33670820120675,2021,87.67,73.13,2694.2,2685.4,73,68
33670823330065,2021,10.39,4.0,2473.3,2474.9,81,77
33670823330503,2021,29.09,10.53,2521.5,2506.4,55,59
33670823330537,2021,40.07,18.38,2546.0,2529.8,290,282
33670823332673,2021,45.53,20.8,2563.2,2544.2,398,284
33671243330438,2021,80.0,,2676.2,,25,
33671573331014,2021,74.51,46.1,2649.4,2615.4,153,155
33671730127316,2021,38.26,14.79,2547.5,2519.1,311,311
33671730133090,2021,41.67,22.86,2550.1,2492.2,36,35
33671733330578,2021,61.26,25.52,2609.3,2548.4,312,310
33671733330818,2021,50.29,26.32,2577.7,2554.7,181,177
33671733331121,2021,17.11,2.05,2496.7,2456.7,156,147
33671733335130,2021,51.22,29.66,2587.5,2560.6,328,328
33672070101170,2021,54.44,18.39,2573.3,2531.2,91,89
33672070113191,2021,57.06,20.98,2595.5,2544.2,493,450
33672073330172,2021,36.36,8.33,2497.7,2499.1,11,12
33672073330727,2021,69.46,40.51,2630.5,2595.1,470,438
33672073335973,2021,48.75,20.79,2573.1,2551.0,256,187
33672493337656,2021,38.65,13.43,2546.6,2512.0,461,446
33672496114748,2021,60.0,25.49,2597.0,2565.1,101,102
33736760100255,2021,44.19,21.11,2562.8,2542.9,320,295
33736760121673,2021,58.57,2.9,2583.9,2495.2,70,69
33736763330032,2021,11.54,0.0,2489.6,2423.1,26,25
33736763330354,2021,24.24,13.33,2509.5,2521.1,34,30
33736763330990,2021,38.07,18.06,2542.1,2524.0,468,457
33751760107920,2021,69.7,,2628.5,,33,
33751763330487,2021,89.47,52.63,2690.4,2651.6,19,19
33751763332350,2021,64.29,28.57,2613.9,2577.3,14,14
33751923330917,2021,92.86,52.38,2707.3,2622.1,84,84
34103480136275,2021,48.0,20.0,2577.7,2546.4,26,25
34322763990025,2021,3.7,0.0,2394.6,2377.6,54,53
34322765637780,2021,10.53,,2419.2,,19,
34673140105916,2021,64.2,44.25,2611.9,2602.8,429,425
34673140108753,2021,73.82,57.23,2646.8,2651.7,510,506
34673140116897,2021,73.01,57.61,2649.1,2644.7,391,373
34673143430170,2021,49.02,22.59,2569.0,2547.9,260,247
34673143430311,2021,14.81,4.55,2473.7,2448.7,27,23
34673143430329,2021,33.33,12.5,2535.8,2496.9,15,16
34673143430352,2021,39.47,15.79,2543.5,2494.3,40,39
34673143430477,2021,46.37,26.97,2569.5,2560.7,249,245
34673143430592,2021,64.8,43.19,2613.3,2602.0,219,265
34673143430618,2021,63.83,41.45,2616.5,2598.0,331,307
34673143430873,2021,71.83,56.51,2633.8,2636.8,501,501
34673143432002,2021,,0.0,,2480.0,,11
34673143432572,2021,58.0,42.72,2607.1,2594.6,302,305
34673146112254,2021,30.77,13.64,2529.6,2503.7,40,44
34674210137950,2021,26.92,2.6,2534.5,2468.7,78,77
34674390102038,2021,54.95,25.27,2606.0,2561.1,91,91
34674470121467,2021,43.9,28.21,2551.5,2550.4,46,40
34674470135772,2021,88.0,48.0,2687.8,2630.3,25,25
34674473430048,2021,37.68,10.29,2551.8,2489.0,69,68
34674473430097,2021,9.09,,2487.5,,11,
34674473430386,2021,68.18,34.88,2611.5,2559.2,45,43
34674473430493,2021,73.95,52.11,2640.4,2629.8,358,355
34674473430717,2021,57.49,21.14,2596.6,2537.9,836,829
34674473430758,2021,75.0,24.39,2644.4,2552.4,40,41
34674473431111,2021,86.21,59.26,2683.6,2664.0,29,27
34674473432051,2021,64.12,37.04,2613.7,2596.7,132,109
34674473432317,2021,64.29,37.25,2621.7,2590.0,84,51
34674473432838,2021,14.29,4.35,2454.0,2439.8,49,46
34674473435930,2021,89.47,77.27,2718.4,2717.4,152,154
34674473436714,2021,67.05,37.87,2620.9,2586.0,347,306
34739733430378,2021,72.0,37.5,2636.0,2590.7,125,121
34739733430451,2021,33.33,0.0,2554.9,2458.8,18,19
34752830102236,2021,65.72,39.49,2621.8,2598.4,409,399
34752830112425,2021,85.53,57.93,2676.6,2645.4,152,145
34752830126060,2021,64.1,23.68,2602.0,2535.9,78,76
34752833430584,2021,39.2,17.51,2540.2,2519.0,179,180
34752833430626,2021,19.23,0.0,2490.5,2445.4,28,29
34752833430659,2021,78.91,37.98,2664.0,2594.0,130,129
34765050101832,2021,50.57,15.56,2568.6,2517.2,87,91
34765053430261,2021,7.69,0.0,2465.8,2455.2,14,11
35675383530029,2021,13.04,0.0,2489.3,2432.2,23,21
35752593530060,2021,56.36,21.28,2591.3,2555.6,56,48
36103630107466,2021,7.69,0.0,2433.6,2401.3,104,103
36103633630431,2021,0.0,,2414.9,,18,
36103636069348,2021,14.29,0.0,2433.2,2401.9,14,15
36676113630712,2021,18.18,,2460.9,,24,
36676113630803,2021,50.0,21.6,2559.3,2529.4,194,173
36676373630290,2021,18.18,,2481.3,,11,
36676373631066,2021,66.29,34.83,2616.1,2564.0,89,89
36676523630225,2021,77.55,54.13,2653.7,2638.7,248,219
36676523630373,2021,65.3,42.7,2629.1,2608.7,492,471
36676523630571,2021,81.74,57.61,2679.2,2653.2,370,246
36676523631058,2021,77.3,63.91,2663.3,2659.0,425,435
36676523631157,2021,66.67,40.96,2626.2,2601.1,216,191
36676523632205,2021,60.3,31.72,2602.4,2578.7,274,274
36676523633906,2021,64.56,38.13,2611.5,2583.0,324,301
36676523634482,2021,56.34,28.99,2595.2,2570.9,427,416
36676523637659,2021,33.33,7.14,2512.9,2511.1,12,14
36676783630035,2021,49.34,,2584.4,,158,
36676783631017,2021,77.24,61.05,2663.8,2661.8,297,98
36676860125500,2021,57.82,20.22,2594.0,2542.0,279,280
36676863631322,2021,52.35,24.29,2583.1,2541.4,414,390
36676863632742,2021,45.93,18.26,2573.2,2518.5,382,374
36676863636131,2021,17.54,1.89,2505.6,2456.8,60,57
36677100120758,2021,71.93,,2639.1,,57,
36677103630555,2021,58.21,,2610.7,,67,
36677103630902,2021,94.29,,2697.8,,35,
36677103633302,2021,78.65,,2636.1,,90,
36677360116723,2021,57.14,20.0,2583.2,2564.5,50,45
36677360130948,2021,34.48,3.85,2527.5,2463.3,29,26
36677360136937,2021,19.79,7.53,2510.7,2455.8,96,93
36677773630217,2021,18.18,0.0,2488.0,2423.2,44,44
36677773636743,2021,63.57,32.43,2616.2,2573.6,140,149
36677773638616,2021,49.76,15.79,2579.0,2516.7,209,209
36678013634169,2021,15.63,9.09,2513.8,2461.5,32,33
36678270113928,2021,36.59,9.89,2550.2,2496.4,82,91
36678500102830,2021,61.7,31.49,2605.1,2573.8,386,370
36678503630530,2021,33.33,6.67,2523.5,2495.1,16,15
36678503630597,2021,41.56,21.01,2548.8,2541.5,472,463
36678503633005,2021,43.85,32.39,2558.6,2569.4,274,228
36678683635265,2021,32.0,13.04,2537.3,2499.8,126,139
36678760136952,2021,37.25,8.09,2546.8,2477.9,156,136
36678763635844,2021,96.0,40.0,2675.8,2625.2,50,35
36678923636487,2021,23.53,11.76,2534.5,2490.6,17,17
36679593638509,2021,55.37,32.37,2590.1,2576.2,438,425
36738583630076,2021,54.55,45.45,2576.9,2591.8,11,11
36738903630274,2021,68.85,38.71,2615.5,2598.0,61,62
36750440115444,2021,10.53,1.33,2468.1,2423.4,76,75
36750440116707,2021,47.22,13.89,2551.4,2518.5,36,36
36750440119115,2021,45.62,24.23,2569.8,2548.8,394,356
36750443630407,2021,40.35,20.63,2552.9,2534.1,347,354
36750443630472,2021,3.7,0.0,2456.9,2442.5,30,22
36750443630746,2021,64.44,31.79,2607.9,2567.7,241,280
36750443630811,2021,33.33,10.0,2546.1,2479.0,30,30
36750510115089,2021,72.0,36.0,2642.9,2621.5,26,26
36750510136432,2021,27.91,3.91,2529.0,2465.8,369,358
36750510136960,2021,38.89,29.41,2557.6,2525.7,18,17
36750510139188,2021,59.62,22.33,2600.1,2532.1,104,103
36750773631207,2021,83.84,39.39,2666.2,2593.9,100,99
37103710128520,2021,13.04,0.0,2486.8,2410.1,47,46
37103710128538,2021,4.88,2.33,2422.5,2395.1,41,43
37103710137752,2021,63.33,27.59,2622.7,2558.3,30,30
37103716119119,2021,69.77,42.35,2645.2,2595.7,86,85
37679830134890,2021,31.54,8.94,2521.7,2485.7,612,615
37679833730447,2021,53.33,24.14,2571.0,2554.8,30,29
37680230138073,2021,75.76,51.52,2644.0,2599.1,33,33
