cds14,ag_year,ag_cohort,ag_met_uccsu_count,ag_met_uccsu_rate
39686270136028,2019-20,180,0,0.0
39686270136135,2019-20,43,1,2.6
39686276119309,2019-20,83,13,15.9
39686500125849,2019-20,244,31,21.7
39686500128215,2019-20,21,0,0.0
39686503935756,2019-20,207,24,72.7
39686760108159,2019-20,525,179,38.4
39686760115402,2019-20,41,20,51.3
39686760118497,2019-20,66,60,95.2
39686760119743,2019-20,105,85,81.0
39686760119784,2019-20,106,0,0.0
39686760120733,2019-20,38,33,94.3
39686760123802,2019-20,127,97,77.0
39686760124248,2019-20,49,35,74.5
39686763930211,2019-20,128,0,0.0
39686763930427,2019-20,81,43,53.8
39686763932100,2019-20,600,227,45.3
39686763932654,2019-20,439,78,23.2
39686763937406,2019-20,374,47,17.2
39754990102392,2019-20,116,77,67.5
39754990114140,2019-20,98,1,1.2
39754990119040,2019-20,367,116,33.6
39754993930302,2019-20,530,176,36.5
39754993938008,2019-20,528,210,43.1
39767600128967,2019-20,341,0,0.0
40104050101725,2019-20,230,0,0.0
40104054030250,2019-20,20,0,0.0
40687004030102,2019-20,43,1,2.4
40687004030151,2019-20,67,0,0.0
40687004030755,2019-20,266,15,5.7
40687590125328,2019-20,59,33,62.3
40687594030268,2019-20,216,93,46.3
40687594030557,2019-20,465,225,51.0
40687594033205,2019-20,86,0,0.0
40688094030045,2019-20,33,10,45.5
40688094034807,2019-20,173,95,56.5
40688094036703,2019-20,370,221,62.1
40688334037008,2019-20,20,4,22.2
40688414030185,2019-20,40,0,0.0
40688414037701,2019-20,183,53,29.6
40754570119354,2019-20,31,1,3.4
40754574035754,2019-20,416,155,39.6
40754574035762,2019-20,112,0,0.0
40754654032009,2019-20,43,0,0.0
41104130128652,2019-20,11,0,0.0
41104134130076,2019-20,19,0,0.0
41104136069363,2019-20,11,0,0.0
41688904130027,2019-20,13,0,0.0
41688904132817,2019-20,257,98,41.7
41689160112284,2019-20,167,29,25.4
41689240127548,2019-20,92,84,97.7
41689244133393,2019-20,285,124,47.1
41689244135075,2019-20,134,74,59.2
41689244137535,2019-20,217,104,50.0
41689244137592,2019-20,106,0,0.0
41689244137790,2019-20,362,140,41.5
41689404135331,2019-20,20,12,60.0
41690470129759,2019-20,135,128,100.0
41690470135814,2019-20,130,0,0.0
41690474130217,2019-20,410,295,74.7
41690474130472,2019-20,341,249,76.1
41690474130738,2019-20,321,183,62.0
41690474133070,2019-20,365,239,71.8
41690474134557,2019-20,319,200,66.7
41690474136370,2019-20,435,234,60.3
41690620112722,2019-20,113,102,95.3
41690620119503,2019-20,88,84,98.8
41690620126722,2019-20,84,41,56.9
41690624130993,2019-20,523,403,78.7
41690624133716,2019-20,583,351,67.9
41690624135687,2019-20,157,0,0.0
41690624136693,2019-20,486,256,58.6
41690624138053,2019-20,427,250,66.3
41690704130324,2019-20,75,0,0.0
41690704132551,2019-20,288,138,50.9
41690704137279,2019-20,301,90,36.3
42104214230157,2019-20,28,0,0.0
42691120111773,2019-20,68,7,11.5
42691120124255,2019-20,17,4,26.7
42691464230587,2019-20,145,76,54.7
42691464230595,2019-20,11,0,0.0
42692294230454,2019-20,235,99,42.9
42692294233029,2019-20,79,0,0.0
42692294233060,2019-20,350,111,34.0
42692600116434,2019-20,133,1,50.0
42693100102285,2019-20,597,279,48.9
42693104231452,2019-20,296,0,0.0
42693104234613,2019-20,510,164,35.6
42693104236030,2019-20,546,176,36.8
42693284236345,2019-20,201,75,39.5
42750104231205,2019-20,11,10,100.0
42767860120402,2019-20,73,24,39.3
42767864231726,2019-20,449,271,63.0
42767864232690,2019-20,62,0,0.0
42767864235230,2019-20,461,270,61.5
42767864235727,2019-20,495,209,46.4
42771980138362,2019-20,94,0,0.0
42772060138370,2019-20,36,0,0.0
42772140138388,2019-20,18,0,0.0
42772220138396,2019-20,78,0,0.0
43104390113431,2019-20,108,106,100.0
43104390123257,2019-20,72,64,100.0
43104390123794,2019-20,81,70,89.7
43104390128090,2019-20,101,87,94.6
43104390135087,2019-20,168,0,0.0
43104394330254,2019-20,63,0,0.0
43104394330320,2019-20,29,0,0.0
43104396069371,2019-20,64,0,0.0
43694014330239,2019-20,417,316,77.6
43694014330759,2019-20,164,0,0.0
43694014330866,2019-20,404,268,73.2
43694014331955,2019-20,272,162,66.7
43694014336137,2019-20,339,219,71.1
43694014338505,2019-20,355,237,70.7
43694270107151,2019-20,590,0,0.0
43694270116889,2019-20,109,104,100.0
43694270123745,2019-20,64,54,91.5
43694270125427,2019-20,58,20,39.2
43694270125617,2019-20,89,66,83.5
43694270130856,2019-20,70,44,65.7
43694270131995,2019-20,75,27,39.7
43694270132274,2019-20,86,1,1.5
43694274330015,2019-20,426,186,51.0
43694274330023,2019-20,536,289,57.9
43694274330031,2019-20,689,324,53.1
43694274330312,2019-20,44,0,0.0
43694274330353,2019-20,85,0,0.0
43694274330361,2019-20,75,13,18.6
43694274330668,2019-20,102,46,48.4
43694274330676,2019-20,91,0,0.0
43694274330692,2019-20,722,495,71.0
43694274330726,2019-20,25,0,0.0
43694274332318,2019-20,184,0,0.0
43694274332995,2019-20,437,157,42.7
43694274333639,2019-20,237,84,42.6
43694274334900,2019-20,313,118,44.5
43694274335204,2019-20,420,160,42.7
43694274335428,2019-20,311,113,45.2
43694274335907,2019-20,487,311,68.5
43694274337903,2019-20,555,283,53.7
43694680000001,2019-20,15,0,0.0
43694684331799,2019-20,552,463,87.5
43694684332474,2019-20,511,304,67.9
43694684333316,2019-20,607,462,79.1
43694684334421,2019-20,443,395,91.9
43694684334462,2019-20,570,505,91.0
43694840114496,2019-20,69,62,91.2
43694840118380,2019-20,355,195,59.5
43694844332839,2019-20,349,148,48.1
43694844334850,2019-20,166,0,0.0
43695344334371,2019-20,522,393,77.4
43695344337762,2019-20,366,297,83.4
43695830102368,2019-20,333,189,58.9
43695834333951,2019-20,272,136,58.9
43695834334488,2019-20,83,0,0.0
43696094334116,2019-20,536,3,75.0
43696094334728,2019-20,498,344,77.0
43696094334736,2019-20,46,0,0.0
43696414332904,2019-20,486,428,93.7
43696414335782,2019-20,526,450,90.0
43696660000001,2019-20,12,0,0.0
43696664330080,2019-20,233,72,32.4
43696664330502,2019-20,127,0,0.0
43696664330585,2019-20,107,92,96.8
43696664330593,2019-20,24,9,40.9
43696664332110,2019-20,129,0,0.0
43696664333522,2019-20,476,379,80.6
43696664333795,2019-20,439,225,54.0
43696664335949,2019-20,412,239,59.9
43696664337200,2019-20,257,102,43.4
43696664338950,2019-20,376,204,56.0
43696740135970,2019-20,36,23,71.9
43696744330122,2019-20,462,231,55.0
43696744330247,2019-20,96,2,4.2
43696744338406,2019-20,75,0,0.0
43696744338802,2019-20,444,251,60.5
43733874331039,2019-20,61,1,20.0
43733874334470,2019-20,762,15,75.0
44104470100305,2019-20,26,24,100.0
44104470136572,2019-20,99,0,0.0
44104474430146,2019-20,21,0,0.0
44104474430252,2019-20,88,0,0.0
44104474430278,2019-20,329,144,71.6
44697990105858,2019-20,294,120,48.6
44697990117804,2019-20,55,51,92.7
44697994430203,2019-20,19,0,0.0
44697994430229,2019-20,54,0,0.0
44697994430245,2019-20,17,0,0.0
44697994430518,2019-20,323,182,60.9
44697994437794,2019-20,79,0,0.0
44697994437901,2019-20,465,165,42.5
44698070110007,2019-20,122,11,11.5
44698074430179,2019-20,23,1,4.8
44698074436754,2019-20,191,120,64.5
44698234430096,2019-20,34,0,0.0
44698234430187,2019-20,52,0,0.0
44698234430195,2019-20,19,0,0.0
44698234432340,2019-20,196,111,62.4
44698234436960,2019-20,38,0,0.0
44698234437109,2019-20,270,200,78.1
44698234437406,2019-20,239,156,68.7
44754320139410,2019-20,22,2,18.2
44754324430211,2019-20,210,17,8.3
45104540129957,2019-20,33,0,0.0
45104540132647,2019-20,57,0,0.0
45104544530150,2019-20,11,0,0.0
45698564530028,2019-20,184,89,50.9
45698564530051,2019-20,64,0,0.0
45698564530333,2019-20,21,6,30.0
45698564530762,2019-20,35,0,0.0
45698564530804,2019-20,97,24,26.7
45699710135848,2019-20,11,8,80.0
45699894530010,2019-20,19,0,0.0
45699894531000,2019-20,22,6,30.0
45699894533600,2019-20,38,13,34.2
45701100135889,2019-20,21,5,25.0
45701360106013,2019-20,110,93,85.3
45701364530044,2019-20,297,140,48.6
45701364530200,2019-20,139,0,0.0
45701364530267,2019-20,85,10,12.5
45701364530309,2019-20,62,1,2.1
45701364532750,2019-20,243,81,36.8
45701364537304,2019-20,329,154,48.3
45701690136440,2019-20,49,6,12.8
45701690137117,2019-20,39,0,0.0
45752674530077,2019-20,34,0,0.0
45752674530101,2019-20,23,0,0.0
45752674531901,2019-20,110,44,43.1
46701774634259,2019-20,31,14,46.7
47104700117168,2019-20,45,9,23.1
47104700137372,2019-20,28,0,0.0
47702504732707,2019-20,16,16,100.0
47704664735403,2019-20,61,28,48.3
47704664738753,2019-20,33,9,30.0
47705164730024,2019-20,25,0,0.0
47705164739207,2019-20,119,55,50.0
47736844731253,2019-20,26,2,10.5
47764554733309,2019-20,45,25,56.8
48104884830071,2019-20,30,0,0.0
48104886089668,2019-20,25,0,0.0
48705244830048,2019-20,31,0,0.0
48705244831004,2019-20,404,183,46.1
48705324830055,2019-20,46,0,0.0
48705324832259,2019-20,256,112,47.1
48705400125310,2019-20,52,33,64.7
48705404830170,2019-20,485,247,53.6
48705404830451,2019-20,464,149,36.2
48705404833000,2019-20,310,70,26.1
48705404836003,2019-20,180,0,0.0
48705654830022,2019-20,51,0,0.0
48705654838801,2019-20,379,210,56.6
48705730135095,2019-20,77,4,6.6
48705734830089,2019-20,416,187,47.6
48705734830113,2019-20,123,85,71.4
48705734833869,2019-20,81,0,0.0
48705734837803,2019-20,453,283,65.1
48705810101980,2019-20,11,0,0.0
48705814830147,2019-20,356,127,41.1
48705814830196,2019-20,127,110,100.0
48705814838058,2019-20,137,0,0.0
48705814838504,2019-20,401,85,29.2
49104964930079,2019-20,22,0,0.0
49104964930343,2019-20,42,0,0.0
49104966069413,2019-20,12,0,0.0
49706074930327,2019-20,53,0,0.0
49706074930400,2019-20,247,115,48.1
49706074931507,2019-20,136,0,0.0
49706564930848,2019-20,11,0,0.0
49706564930855,2019-20,88,27,40.9
49707220139048,2019-20,24,2,15.4
49707306120588,2019-20,63,4,9.8
49707970107284,2019-20,115,7,12.1
49708390138065,2019-20,127,2,3.6
49708620128157,2019-20,28,0,0.0
49708624930012,2019-20,348,132,42.2
49708624930103,2019-20,11,0,0.0
49708624930111,2019-20,13,0,0.0
49708624930236,2019-20,21,2,12.5
49708624935151,2019-20,290,139,52.1
49708624935862,2019-20,45,0,0.0
49708700106344,2019-20,16,3,23.1
49709040101923,2019-20,145,83,61.0
49709200000001,2019-20,20,0,0.0
49709204930160,2019-20,240,0,0.0
49709204930244,2019-20,383,172,49.0
49709204934154,2019-20,376,96,31.5
49709204935292,2019-20,300,42,15.9
49709204935607,2019-20,196,0,0.0
49709204936803,2019-20,469,136,33.8
49709534930152,2019-20,38,0,0.0
49709534937256,2019-20,289,164,58.2
49709614930319,2019-20,32,7,22.6
49738820123786,2019-20,81,60,80.0
49738824930046,2019-20,73,17,26.6
49738824930384,2019-20,79,6,8.2
49738824935482,2019-20,330,202,65.6
49753580138263,2019-20,25,0,0.0
49753584930228,2019-20,414,162,41.2
49753584930269,2019-20,21,0,0.0
49753904930251,2019-20,17,0,0.0
49753904932554,2019-20,111,58,57.4
50105040129023,2019-20,186,0,0.0
50105040131235,2019-20,58,0,0.0
50105045030069,2019-20,34,0,0.0
50105045030085,2019-20,62,0,0.0
50105045030226,2019-20,86,0,0.0
50105045030234,2019-20,38,8,25.0
50105046069546,2019-20,16,0,0.0
50710430107136,2019-20,30,20,74.1
50710430108076,2019-20,464,257,57.9
50710435030168,2019-20,69,0,0.0
50710435030200,2019-20,158,0,0.0
50710435030879,2019-20,365,190,58.1
50710685030267,2019-20,82,0,0.0
50710685031521,2019-20,69,28,44.4
50710926112965,2019-20,26,0,0.0
50711346113286,2019-20,23,2,9.5
50711670138057,2019-20,20,1,5.3
50711750000001,2019-20,12,0,0.0
50711750110593,2019-20,547,257,48.8
50711750120212,2019-20,26,17,65.4
50711750121129,2019-20,537,284,55.6
50711755030010,2019-20,377,136,39.0
50711755030135,2019-20,399,119,33.8
50711755031380,2019-20,438,105,27.7
50711755031802,2019-20,435,144,36.5
50711755034905,2019-20,586,229,43.7
50711755034913,2019-20,297,0,0.0
50712170133124,2019-20,24,0,0.0
50712175030127,2019-20,74,0,0.0
50712175036256,2019-20,385,111,30.9
50736015030036,2019-20,18,0,0.0
50736015035902,2019-20,201,110,55.8
50755495032651,2019-20,166,66,40.0
50755495032669,2019-20,17,0,0.0
50755560112573,2019-20,40,0,0.0
50755565036850,2019-20,163,2,40.0
50755645030176,2019-20,22,0,0.0
50755645031950,2019-20,38,0,0.0
50755645035654,2019-20,338,98,29.7
50755720117689,2019-20,12,0,0.0
50755725030259,2019-20,153,71,51.4
50755725030317,2019-20,163,19,14.1
50757390124669,2019-20,34,0,0.0
50757390131185,2019-20,46,0,0.0
50757395030283,2019-20,495,236,49.6
50757395036884,2019-20,98,0,0.0
50757395037700,2019-20,580,251,44.8
51105120114207,2019-20,29,0,0.0
51105126069454,2019-20,15,0,0.0
51713735132758,2019-20,78,41,53.9
51713995130059,2019-20,21,0,0.0
51713995135256,2019-20,125,66,55.5
51714070109793,2019-20,179,17,11.2
51714150129007,2019-20,123,7,8.5
51714230132977,2019-20,24,0,0.0
51714495130042,2019-20,23,0,0.0
51714495137500,2019-20,159,82,51.6
51714560133934,2019-20,108,9,9.3
51714640107722,2019-20,438,169,43.3
51714645130018,2019-20,98,0,0.0
51714645130075,2019-20,23,0,0.0
51714645130125,2019-20,25,3,12.0
51714645139001,2019-20,390,125,37.5
52105205230016,2019-20,11,0,0.0
52105206119671,2019-20,30,0,0.0
52715065231675,2019-20,40,0,0.0
52715065231709,2019-20,207,46,23.4
52715220132597,2019-20,11,2,18.2
52715715235106,2019-20,63,13,24.1
52716395237151,2019-20,69,0,0.0
52716395237201,2019-20,376,94,26.4
53105380125633,2019-20,34,0,0.0
53750285337407,2019-20,16,4,25.0
53765135337456,2019-20,69,25,41.0
54105460119602,2019-20,57,49,86.0
54105465430061,2019-20,24,0,0.0
54105465430327,2019-20,28,1,3.7
54105465430343,2019-20,21,0,0.0
54105466069439,2019-20,76,0,0.0
54105466119291,2019-20,16,0,0.0
54718030112458,2019-20,72,9,23.7
54718035430301,2019-20,17,0,0.0
54718370109009,2019-20,79,38,50.7
54718605430095,2019-20,16,0,0.0
54718605430806,2019-20,34,0,0.0
54718605433230,2019-20,246,132,54.5
54719930124776,2019-20,14,0,0.0
54719935430194,2019-20,21,0,0.0
54719935430236,2019-20,12,0,0.0
54719935432414,2019-20,241,109,47.8
54721400136507,2019-20,182,0,0.0
54722490107649,2019-20,11,1,14.3
54722490116368,2019-20,358,134,39.0
54722490130708,2019-20,36,1,2.9
54722490133793,2019-20,107,0,0.0
54722495430145,2019-20,15,0,0.0
54722495435409,2019-20,365,161,46.0
54722495435466,2019-20,467,232,51.0
54722560109751,2019-20,241,1,0.5
54722560120659,2019-20,58,27,47.4
54722565430046,2019-20,416,143,35.1
54722565430368,2019-20,469,178,39.1
54722565432828,2019-20,354,111,33.7
54722565434527,2019-20,464,255,55.6
54722565435839,2019-20,129,0,0.0
54753255430210,2019-20,149,62,43.1
54753255430277,2019-20,26,0,0.0
54755230114348,2019-20,152,0,0.0
54755230116590,2019-20,121,105,86.8
54755235430251,2019-20,264,78,32.4
54755235430624,2019-20,174,0,0.0
54755235432786,2019-20,405,159,42.1
54755235434113,2019-20,475,224,48.7
54755235434931,2019-20,79,17,23.6
54755310102186,2019-20,85,34,56.7
54755315431119,2019-20,29,22,95.7
54755315431184,2019-20,442,160,37.7
54767945436258,2019-20,20,0,0.0
54767945436282,2019-20,140,65,50.8
54768365430087,2019-20,20,0,0.0
54768365431598,2019-20,202,83,41.1
54768365431614,2019-20,25,0,0.0
55723895530019,2019-20,39,0,0.0
55723895530043,2019-20,23,0,0.0
55723895536503,2019-20,196,49,26.9
55724130112276,2019-20,71,1,1.6
55724135530191,2019-20,41,23,56.1
55724135536750,2019-20,87,40,50.0
55751845530076,2019-20,15,0,0.0
55751845530084,2019-20,12,2,18.2
56105610109900,2019-20,532,0,0.0
56105610122713,2019-20,24,6,30.0
56105610135780,2019-20,11,0,0.0
56105610135798,2019-20,11,0,0.0
56105615630223,2019-20,35,0,0.0
56105615630397,2019-20,19,0,0.0
56724545630173,2019-20,21,0,0.0
56724545632021,2019-20,242,45,19.6
56724705630363,2019-20,28,0,0.0
56725205631817,2019-20,43,0,0.0
56725205634076,2019-20,161,75,51.7
56725460120634,2019-20,51,4,9.8
56725460125674,2019-20,244,2,1.2
56725460131698,2019-20,152,90,63.8
56725465630066,2019-20,215,1,1.5
56725465630389,2019-20,670,273,46.3
56725465631619,2019-20,524,292,57.8
56725465631742,2019-20,595,196,36.6
56725465632849,2019-20,378,115,37.7
56725465634548,2019-20,626,314,54.0
56725465634761,2019-20,466,168,42.0
56725530139592,2019-20,69,12,100.0
56726035630249,2019-20,108,15,17.4
56726035630322,2019-20,270,166,64.6
56726035634993,2019-20,69,0,0.0
56726035635008,2019-20,480,173,40.5
56726035636188,2019-20,508,220,46.0
56726525630272,2019-20,82,0,0.0
56726525630298,2019-20,83,55,75.3
56726525630348,2019-20,231,167,75.2
56726525630793,2019-20,397,150,41.4
56726525637822,2019-20,439,178,44.3
56737590123349,2019-20,37,19,51.4
56737595630108,2019-20,59,0,0.0
56737595630116,2019-20,579,359,64.6
56737595633748,2019-20,609,341,59.2
56737595637004,2019-20,459,235,53.2
56738745630132,2019-20,345,237,69.5
56738745630199,2019-20,19,0,0.0
56738745630256,2019-20,46,12,29.3
56739400121426,2019-20,26,0,0.0
56739405630371,2019-20,41,18,50.0
56739405633250,2019-20,478,226,52.8
56768285635776,2019-20,336,151,49.0
56768285636170,2019-20,29,0,0.0
57105790113787,2019-20,40,0,0.0
57105795730106,2019-20,24,0,0.0
57105796077275,2019-20,15,0,0.0
57726780119578,2019-20,85,65,77.4
57726785730098,2019-20,20,6,46.2
57726785732201,2019-20,598,474,81.0
57726785732219,2019-20,42,0,0.0
57726865730056,2019-20,16,0,0.0
57726865732904,2019-20,74,36,49.3
57726945735154,2019-20,511,250,52.7
57726945739552,2019-20,52,0,0.0
57727020139436,2019-20,18,2,18.2
57727025730049,2019-20,25,0,0.0
57727025738505,2019-20,97,35,40.2
57727100101162,2019-20,359,154,45.3
57727105738802,2019-20,307,119,41.9
57727105738810,2019-20,93,0,0.0
58105870113274,2019-20,17,0,0.0
58105875830047,2019-20,15,0,0.0
58105875830112,2019-20,91,0,0.0
58727286115935,2019-20,50,11,23.4
58727360000000,2019-20,61,0,0.0
58727365830013,2019-20,252,76,32.9
58727365830096,2019-20,74,0,0.0
58727365830138,2019-20,53,36,69.2
58727365835202,2019-20,214,84,40.4
58727690133751,2019-20,24,0,0.0
58727695838305,2019-20,199,57,29.1
01100170112607,2020-21,94,85,100.0
01100170130401,2020-21,63,0,0.0
01100170130419,2020-21,63,0,0.0
01100170136101,2020-21,19,5,33.3
01100170136226,2020-21,106,0,0.0
01316090131755,2020-21,11,0,0.0
01316170131763,2020-21,38,0,0.0
01611190106401,2020-21,43,41,95.3
01611190119222,2020-21,47,44,93.6
01611190130229,2020-21,394,269,73.9
01611190130609,2020-21,55,45,91.8
01611190130625,2020-21,44,20,71.4
01611190132142,2020-21,233,131,60.6
01611190134304,2020-21,55,0,0.0
01611270130294,2020-21,12,0,0.0
01611270130450,2020-21,284,183,67.8
01611430131177,2020-21,861,485,62.3
01611430134924,2020-21,35,1,3.4
01611500132225,2020-21,672,472,72.8
01611500133876,2020-21,31,20,64.5
01611500135533,2020-21,86,0,0.0
01611680132746,2020-21,40,29,76.3
01611760130062,2020-21,574,399,73.6
01611760130138,2020-21,128,1,1.3
01611760130435,2020-21,19,0,0.0
01611760130534,2020-21,79,13,20.3
01611760134270,2020-21,548,391,75.0
01611760134452,2020-21,350,83,26.0
01611760135244,2020-21,485,318,67.9
01611760138693,2020-21,443,277,66.6
01611920108670,2020-21,151,139,93.9
01611920127944,2020-21,42,39,92.9
01611920133009,2020-21,193,0,0.0
01611920133629,2020-21,371,169,50.3
01611920135319,2020-21,411,182,50.7
01611920137646,2020-21,110,106,100.0
01611920138339,2020-21,380,93,38.6
01612000130393,2020-21,31,1,4.0
01612000132670,2020-21,112,0,0.0
01612000133397,2020-21,524,312,60.6
01612000134536,2020-21,434,234,56.0
01612340130054,2020-21,414,175,46.9
01612340130484,2020-21,13,0,0.0
01612340135426,2020-21,52,0,0.0
01612420110460,2020-21,101,0,0.0
01612420126763,2020-21,59,0,0.0
01612420134668,2020-21,780,407,55.4
01612590000001,2020-21,13,0,0.0
01612590100065,2020-21,72,62,91.2
01612590100701,2020-21,41,25,62.5
01612590106906,2020-21,31,27,100.0
01612590108944,2020-21,68,57,90.5
01612590110189,2020-21,87,37,51.4
01612590111856,2020-21,96,93,98.9
01612590112797,2020-21,64,49,80.3
01612590114868,2020-21,121,107,95.5
01612590115238,2020-21,82,73,100.0
01612590115667,2020-21,130,46,53.5
01612590118224,2020-21,76,28,40.6
01612590118653,2020-21,97,0,0.0
01612590119859,2020-21,37,0,0.0
01612590125161,2020-21,229,36,34.6
01612590125716,2020-21,185,69,51.9
01612590126748,2020-21,113,98,96.1
01612590129932,2020-21,65,62,98.4
01612590130146,2020-21,193,2,2.4
01612590130179,2020-21,30,1,12.5
01612590130575,2020-21,50,48,96.0
01612590130617,2020-21,73,36,61.0
01612590130666,2020-21,65,38,65.5
01612590132555,2020-21,14,12,85.7
01612590132688,2020-21,104,0,0.0
01612590135905,2020-21,407,211,62.4
01612590136051,2020-21,489,329,73.1
01612590137943,2020-21,317,169,60.8
01612593030772,2020-21,112,86,81.1
01612596066450,2020-21,84,58,73.4
01612596114011,2020-21,65,11,47.8
01612750130286,2020-21,22,20,90.9
01612750136515,2020-21,212,200,97.1
