ceeb,cds14,dv_name,cde_name,match_method,match_score
052905,19647331937622,SAN FERNANDO HIGH SCHOOL,San Fernando Senior High,gardiner_seed,1.00
052908,19647331938554,SYLMAR HIGH SCHOOL,Sylmar Charter High,gardiner_seed,1.00
052910,38684783833241,ABRAHAM LINCOLN HIGH SCHOOL,Lincoln (Abraham) High,gardiner_seed,1.00
052916,38684783830288,BALBOA HIGH SCHOOL,Balboa High,gardiner_seed,1.00
052928,36678433630928,GROVE HIGH SCHOOL,Grove,fuzzy_name_county,1.00
052929,37681713733219,JULIAN CHARTER SCHOOL LIVE,Julian High,fuzzy_name_county,0.94
052942,,CORTEZ HILL ACADEMY,,unmatched,0.67
052945,38684783831765,GALILEO ACAD OF SCIENCE & TECH,Galileo High,gardiner_seed,1.00
052947,38684783830437,GATEWAY HIGH SCHOOL,Gateway High,fuzzy_name_county,1.00
052948,36678763631082,ARROYO VALLEY HIGH SCHOOL,Arroyo Valley High,gardiner_seed,1.00
052949,36678763631090,MIDDLE COLLEGE HIGH SCHOOL,Middle College High,fuzzy_name_county,1.00
052950,38684783839081,GEORGE WASHINGTON HIGH SCHOOL,Washington (George) High,gardiner_seed,1.00
052951,37683383731247,HIGH TECH HIGH SCHOOL,High Tech High,fuzzy_name_county,1.00
052956,,INTERNATIONAL STUDIES ACADEMY,,unmatched,0.70
052959,37683040131250,MOUNTAIN VALLEY ACADEMY,Mountain Valley Academy,fuzzy_name_county,1.00
052960,38684783834769,JOHN O'CONNELL HIGH SCHOOL,O'Connell (John) High,fuzzy2_token,0.80
052961,19647331938885,UNIVERSITY PATHWAYS PUBLIC SVC ACAD,University Senior High,fuzzy_name_county,0.94
052968,38684783830411,LEADERSHIP HIGH SCHOOL,Leadership High,fuzzy_name_county,1.00
052970,38684783833407,LOWELL HIGH SCHOOL,Lowell High,gardiner_seed,1.00
052978,45701364530267,SHASTA CHARTER ACADEMY,Shasta Charter Academy,fuzzy_name_county,1.00
052980,38684783834082,MISSION SENIOR HIGH SCHOOL,Mission High,fuzzy_name_county,1.00
052986,37682963731528,WESTVIEW HIGH SCHOOL,Westview High,gardiner_seed,1.00
052987,36676523631058,LOS OSOS HIGH SCHOOL,Los Osos High,gardiner_seed,1.00
052994,38684783830254,PHILLIP & SALA BURTON ACAD HS,Burton (Phillip and Sala) Academic High,fuzzy2_token,0.80
052995,,J EUGENE MCATEER HIGH SCHOOL,,unmatched,0.62
052998,38684783830197,INDEPENDENCE HIGH SCHOOL,Independence High,fuzzy_name_county,1.00
052999,38684783830205,RAOUL WALLENBERG TRADITIONAL,Wallenberg (Raoul) Traditional High,fuzzy2_token,0.80
053002,,MACSA ACADEMIA CALMECAC,,unmatched,0.41
053004,33752000100420,VISTA MURRIETA HIGH SCHOOL,Vista Murrieta High,gardiner_seed,1.00
053009,01612590149187,METWEST HIGH SCHOOL,MetWest High,fuzzy_name_county,1.00
053012,34674390101881,SACRAMENTO NEW TECHNOLOGY HS,New Technology High,fuzzy_name_county,0.94
053014,19647331937226,MAGNOLIA SCIENCE ACADEMY - 1 RESEDA,Reseda Senior High,fuzzy_name_county,0.94
053015,34674390101899,G W CARVER SCHOOL OF ARTS & SCIENCE,George Washington Carver School of Arts and Science,fuzzy2_token,0.80
053028,34752830102236,INDERKUM HIGH SCHOOL,Inderkum High,gardiner_seed,1.00
053033,38684783830387,RUTH ASAWA SCHOOL OF THE ARTS,"Asawa (Ruth) SF Sch of the Arts, A Public School",gardiner_seed,1.00
053052,19647331939859,WOODROW WILSON HIGH SCHOOL,Woodrow Wilson Senior High,fuzzy2_token,0.80
053055,19757131937697,SAN GABRIEL HIGH SCHOOL,San Gabriel High,gardiner_seed,1.00
053062,19752911995810,GABRIELINO HIGH SCHOOL,Gabrielino High,gardiner_seed,1.00
053065,10624141036094,SANGER HIGH SCHOOL,Sanger High,fuzzy_name_county,1.00
053066,19734371996057,THURGOOD MARSHALL ACADEMIC HS,Thurgood Marshall,hand_verified,0.90
053070,33672493337656,SAN JACINTO HIGH SCHOOL,San Jacinto High,gardiner_seed,1.00
053075,43696664333795,ABRAHAM LINCOLN HIGH SCHOOL,Abraham Lincoln High,fuzzy_name_county,1.00
053077,43694274332995,ANDREW P HILL HIGH SCHOOL,Andrew P. Hill High,fuzzy_name_county,1.00
053082,43694014330866,BRANHAM HIGH SCHOOL,Branham High,gardiner_seed,1.00
053083,43694014331955,DEL MAR HIGH SCHOOL,Del Mar High,fuzzy_name_county,1.00
053086,43694274332318,FOOTHILL HIGH SCHOOL,Foothill High,fuzzy_name_county,1.00
053087,43694274330031,INDEPENDENCE HIGH SCHOOL,Independence High,fuzzy_name_county,1.00
053088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,Gunderson High,fuzzy_name_county,0.94
053090,43694274333639,JAMES LICK HIGH SCHOOL,James Lick High,fuzzy_name_county,1.00
053091,43696664333522,LELAND HIGH SCHOOL,Leland High,gardiner_seed,1.00
053092,43694014330239,LEIGH HIGH SCHOOL,Leigh High,gardiner_seed,1.00
053094,43694274334900,MOUNT PLEASANT HIGH SCHOOL,Mt. Pleasant High,fuzzy_name_county,0.88
053096,43696664335949,PIONEER HIGH SCHOOL,Pioneer High,fuzzy_name_county,1.00
053098,43696664337200,SAN JOSE HIGH SCHOOL,San Jose High,fuzzy_name_county,1.00
053099,43694274335204,OAK GROVE HIGH SCHOOL,Oak Grove High,fuzzy_name_county,1.00
053100,43694274337903,SILVER CREEK HIGH SCHOOL,Silver Creek High,gardiner_seed,1.00
053103,43694014338505,WESTMONT HIGH SCHOOL,Westmont High,gardiner_seed,1.00
053105,43696664338950,WILLOW GLEN HIGH SCHOOL,Willow Glen High,gardiner_seed,1.00
053106,43694274330023,SANTA TERESA HIGH SCHOOL,Santa Teresa High,gardiner_seed,1.00
053107,43694274335428,WILLIAM C OVERFELT HIGH SCHOOL,William C. Overfelt High,fuzzy_name_county,1.00
053110,31669280139840,WEST PARK HIGH SCHOOL,West Park High,fuzzy_name_county,1.00
053113,43694274330015,YERBA BUENA HIGH SCHOOL,Yerba Buena High,gardiner_seed,1.00
053120,01612910137588,SAN LEANDRO HIGH SCHOOL,San Leandro High,gardiner_seed,1.00
053125,01613090130849,ARROYO HIGH SCHOOL,Arroyo High,gardiner_seed,1.00
053130,01613090137810,SAN LORENZO HIGH SCHOOL,San Lorenzo High,fuzzy_name_county,1.00
053131,30664643035987,UNION HIGH SCHOOL,Junipero Serra High,fuzzy_name_county,0.94
053133,35752593530060,ANZAR HIGH SCHOOL,Anzar High,fuzzy_name_county,1.00
053145,40688094036703,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo High,gardiner_seed,1.00
053149,30664643030756,TESORO HIGH SCHOOL,Tesoro High,gardiner_seed,1.00
053158,19649641937754,SAN MARINO HIGH SCHOOL,San Marino High,gardiner_seed,1.00
053160,48705810139816,GRIFFIN ACADEMY HIGH SCHOOL,Griffin Academy High,fuzzy_name_county,1.00
053163,41690474130217,ARAGON HIGH SCHOOL,Aragon High,gardiner_seed,1.00
053164,43696664330585,DOWNTOWN COLG PREP EL PRIMERO,Downtown College Preparatory,hand_verified,0.85
053165,41690474133070,HILLSDALE HIGH SCHOOL,Hillsdale High,gardiner_seed,1.00
053169,43694274330692,EVERGREEN VALLEY HIGH SCHOOL,Evergreen Valley High,gardiner_seed,1.00
053170,20652430139691,MATILDA TORRES HIGH SCHOOL,Matilda Torres High,fuzzy_name_county,1.00
053175,41690474136370,SAN MATEO HIGH SCHOOL,San Mateo High,gardiner_seed,1.00
053195,19647331937838,SAN PEDRO HIGH SCHOOL,San Pedro Senior High,gardiner_seed,1.00
053199,37103710134577,AUDEO CHARTER SCHOOL I,Audeo Charter II,fuzzy_name_county,0.97
053202,,UNIVERSITY PREPARATORY CHARTER,,unmatched,0.52
053204,07617960730291,MIDDLE COLLEGE HIGH SCHOOL,Middle College High,gardiner_seed,1.00
053208,43694274330668,LATINO COLLEGE PREP ACADEMY,Latino College Preparatory Academy,fuzzy_name_county,0.94
053209,37683380107052,SAN DIEGO BUSINESS LEADERSHIP,San Diego Business/Leadership,fuzzy_name_county,1.00
053216,37683380107078,KEARNY DIGITAL MEDIA & DESIGN,Kearny Digital Media & Design,fuzzy_name_county,1.00
053217,37683380107102,KEARNY FOSTER ENG INNOV & DESIGN,"Kearny Eng, Innov & Design",fuzzy_name_county,0.87
053218,07618040113118,DOUGHERTY VALLEY HIGH SCHOOL,Dougherty Valley High,gardiner_seed,1.00
053222,21654662133262,SAN RAFAEL HIGH SCHOOL,San Rafael High,fuzzy_name_county,1.00
053224,07618040730218,VENTURE SCHOOL,Venture (Alternative),fuzzy_name_county,0.94
053225,19647330140046,VALLEY OAKS CTR ENRICHED STDS,Valley Oaks Center for Enriched Studies,fuzzy_name_county,0.91
053229,07618040730051,CALIFORNIA HIGH SCHOOL,California High,gardiner_seed,1.00
053231,21654662134005,TERRA LINDA HIGH SCHOOL,Terra Linda High,fuzzy_name_county,1.00
053234,30736433032109,FOOTHILL HIGH SCHOOL,Foothill High,gardiner_seed,1.00
053235,30666703036357,SANTA ANA HIGH SCHOOL,Santa Ana High,gardiner_seed,1.00
053242,30666703035821,SADDLEBACK HIGH SCHOOL,Saddleback High,gardiner_seed,1.00
053243,30666703036456,VALLEY HIGH SCHOOL,Valley High,gardiner_seed,1.00
053249,30666703030491,CENTURY HIGH SCHOOL,Century High,gardiner_seed,1.00
053252,42767864231726,DOS PUEBLOS HIGH SCHOOL,Dos Pueblos Senior High,gardiner_seed,1.00
053258,30666703030608,MIDDLE COLLEGE HIGH SCHOOL,Middle College High,gardiner_seed,1.00
053262,19651361996321,ACADEMY OF THE CANYONS,Academy of the Canyons,gardiner_seed,1.00
053266,30103063030723,ORANGE COUNTY HS OF THE ARTS,OCSA,gardiner_seed,1.00
053270,44104474430252,PACIFIC COLLEGIATE SCHOOL,Pacific Collegiate Charter,fuzzy_name_county,0.94
053272,42767864235230,SAN MARCOS HIGH SCHOOL,San Marcos Senior High,gardiner_seed,1.00
053275,42767864235727,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara Senior High,gardiner_seed,1.00
053276,43696744338802,ADRIAN C WILCOX HIGH SCHOOL,Adrian Wilcox High,gardiner_seed,1.00
053280,43696744330122,SANTA CLARA HIGH SCHOOL,Santa Clara High,fuzzy_name_county,1.00
053293,44698234432340,HARBOR HIGH SCHOOL,Harbor High,fuzzy_name_county,1.00
053297,44698234437109,SANTA CRUZ HIGH SCHOOL,Santa Cruz High,fuzzy_name_county,1.00
053300,19651281937903,SANTA FE HIGH SCHOOL,Santa Fe High,gardiner_seed,1.00
053303,42693104234613,ERNEST RIGHETTI HIGH SCHOOL,Ernest Righetti High,gardiner_seed,1.00
053305,42693104236030,SANTA MARIA HIGH SCHOOL,Santa Maria High,gardiner_seed,1.00
053316,49709204930160,ELSIE ALLEN HIGH SCHOOL,Elsie Allen High,fuzzy_name_county,1.00
053320,19649801938000,SANTA MONICA HIGH SCHOOL,Santa Monica High,gardiner_seed,1.00
053325,56768285635776,SANTA PAULA HIGH SCHOOL,Santa Paula High,gardiner_seed,1.00
053328,49709204934154,MONTGOMERY HIGH SCHOOL,Montgomery High,fuzzy_name_county,1.00
053329,49709204935292,PINER HIGH SCHOOL,Piner High,fuzzy_name_county,1.00
053330,49709204936803,SANTA ROSA HIGH SCHOOL,Santa Rosa High,fuzzy_name_county,1.00
053336,19651361931740,SAUGUS HIGH SCHOOL,Saugus High,gardiner_seed,1.00
053340,42693284236345,SANTA YNEZ VALLEY UNION HS,Santa Ynez Valley Union High,fuzzy_name_county,1.00
053341,19651361931492,CANYON HIGH SCHOOL,Canyon High,fuzzy_name_county,1.00
053342,37681303737905,SANTANA HIGH SCHOOL,Santana High,gardiner_seed,1.00
053343,43695344337762,SARATOGA HIGH SCHOOL,Saratoga High,gardiner_seed,1.00
053344,43694014336137,PROSPECT HIGH SCHOOL,Prospect High,gardiner_seed,1.00
053345,49706074930400,ANALY HIGH SCHOOL,Analy High,fuzzy_name_county,1.00
053350,10624301036672,SELMA HIGH SCHOOL,Selma High,fuzzy_name_county,1.00
053360,15635291535087,SHAFTER HIGH SCHOOL,Shafter High,fuzzy_name_county,1.00
053361,19651361932532,LEARNING POST ACADEMY,Learning Post High (Alternative),fuzzy_name_county,0.94
053372,56726035630322,SANTA SUSANA HIGH SCHOOL,Santa Susana High,fuzzy_name_county,1.00
053373,09618530936302,PONDEROSA HIGH SCHOOL,Ponderosa High,fuzzy_name_county,1.00
053379,56726035635008,ROYAL HIGH SCHOOL,Royal High,fuzzy_name_county,1.00
053380,56726035636188,SIMI VALLEY HIGH SCHOOL,Simi Valley High,gardiner_seed,1.00
053381,37681303730702,WEST HILLS HIGH SCHOOL,West Hills High,fuzzy_name_county,1.00
053386,49709204930244,MARIA CARRILLO HIGH SCHOOL,Maria Carrillo High,fuzzy_name_county,1.00
053390,49709534937256,SONOMA VALLEY HIGH SCHOOL,Sonoma Valley High,fuzzy_name_county,1.00
053395,55723895536503,SONORA HIGH SCHOOL,Sonora High,fuzzy_name_county,1.00
053398,44698234437406,SOQUEL HIGH SCHOOL,Soquel High,fuzzy_name_county,1.00
053400,19647331938307,SOUTH GATE HIGH SCHOOL,South Gate Senior High,gardiner_seed,1.00
053404,19645191995661,SOUTH EL MONTE HIGH SCHOOL,South El Monte High,gardiner_seed,1.00
053410,19650291938455,SOUTH PASADENA HIGH SCHOOL,South Pasadena Senior High,gardiner_seed,1.00
053413,41690704132551,EL CAMINO HIGH,El Camino High,fuzzy_name_county,1.00
053415,41690704137279,SOUTH SAN FRANCISCO HS,South San Francisco High,fuzzy_name_county,1.00
053416,37681303734548,MONTE VISTA HIGH SCHOOL,Monte Vista High,gardiner_seed,1.00
053417,37681303734761,MOUNT MIGUEL HIGH SCHOOL,Mount Miguel High,gardiner_seed,1.00
053418,36677360139576,EXCEL ACADEMY CHARTER SCH-HELENDALE,Excel Academy Charter,fuzzy2_token,0.80
053420,39686763932100,EDISON SENIOR HIGH SCHOOL,Edison High,fuzzy_name_county,1.00
053425,39686763932654,FRANKLIN HIGH SCHOOL,Franklin High,fuzzy_name_county,1.00
053430,39685693933801,LINCOLN HIGH SCHOOL,Lincoln High,fuzzy_name_county,1.00
053436,39685853930237,BEAR CREEK HIGH SCHOOL,Bear Creek High,fuzzy_name_county,1.00
053442,39686763937406,STAGG HIGH SCHOOL,Stagg Senior High,fuzzy_name_county,1.00
053450,54755235434931,STRATHMORE HIGH SCHOOL,Strathmore High,fuzzy_name_county,1.00
053459,33671243333770,MORENO VALLEY HIGH SCHOOL,Moreno Valley High,gardiner_seed,1.00
053460,43694684332474,FREMONT HIGH SCHOOL,Fremont High,gardiner_seed,1.00
053462,43694684333316,HOMESTEAD HIGH SCHOOL,Homestead High,gardiner_seed,1.00
053463,43694684334421,LYNBROOK HIGH SCHOOL,Lynbrook High,gardiner_seed,1.00
053466,43694684334462,MONTA VISTA HIGH SCHOOL,Monta Vista High,gardiner_seed,1.00
053467,19647331932987,JOHN RANCIS POLYTECHNIC HIGH SCHOOL,John H. Francis Polytechnic,gardiner_seed,1.00
053470,18641391833805,LASSEN HIGH SCHOOL,Lassen High,fuzzy_name_county,1.00
053475,51714495137500,SUTTER UNION HIGH SCHOOL,Sutter High,fuzzy_name_county,1.00
053480,03739810330753,AMADOR HIGH SCHOOL,Amador High,fuzzy_name_county,1.00
053485,15638181535905,TAFT UNION HIGH SCHOOL,Taft Union High,fuzzy_name_county,1.00
053490,15638261536135,TEHACHAPI HIGH SCHOOL,Tehachapi High,fuzzy_name_county,1.00
053495,19650521938679,TEMPLE CITY HIGH SCHOOL,Temple City High,gardiner_seed,1.00
053499,33751923330370,TEMECULA VALLEY HIGH SCHOOL,Temecula Valley High,gardiner_seed,1.00
053500,40688414037701,TEMPLETON HIGH SCHOOL,Templeton High,fuzzy_name_county,1.00
053502,56737595637004,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks High,gardiner_seed,1.00
053503,56737595630116,WESTLAKE HIGH SCHOOL,Westlake High,gardiner_seed,1.00
053505,10752751036938,SIERRA HIGH SCHOOL,Sierra High,fuzzy_name_county,1.00
053510,21733612134310,TOMALES HIGH SCHOOL,Tomales High,fuzzy_name_county,1.00
053515,19647331931526,CARSON HIGH SCHOOL,Carson Senior High,gardiner_seed,1.00
053520,19650601936277,NORTH HIGH SCHOOL,North High,gardiner_seed,1.00
053521,19650601939602,WEST HIGH SCHOOL,West High,gardiner_seed,1.00
053522,19650601938356,SOUTH HIGH SCHOOL,South High,gardiner_seed,1.00
053523,19650601938752,TORRANCE HIGH SCHOOL,Torrance High,gardiner_seed,1.00
053525,39754993938008,TRACY HIGH SCHOOL,Tracy High,fuzzy_name_county,1.00
053530,10752341037456,TRANQUILLITY HIGH SCHOOL,Tranquillity High,fuzzy_name_county,1.00
053532,39754993930302,MERRILL F WEST HIGH SCHOOL,Merrill F. West High,fuzzy_name_county,1.00
053533,48705654838801,VANDEN HIGH SCHOOL,Vanden High,fuzzy_name_county,1.00
053537,31669443130010,NORTH TAHOE HIGH SCHOOL,North Tahoe High,fuzzy_name_county,1.00
053539,33751923330743,CHAPARRAL HIGH SCHOOL,Chaparral High,gardiner_seed,1.00
053540,31669443138500,TRUCKEE HIGH SCHOOL,Tahoe Truckee High,fuzzy_name_county,0.94
053545,19647331939107,VERDUGO HILLS HIGH SCHOOL,Verdugo Hills Senior High,gardiner_seed,1.00
053550,54722495435409,TULARE UNION HIGH SCHOOL,Tulare Union High,fuzzy_name_county,1.00
053552,54722495435466,TULARE WESTERN HIGH SCHOOL,Tulare Western High,fuzzy_name_county,1.00
053555,25735934737250,TULELAKE HIGH SCHOOL,Tulelake High,hand_verified,0.95
053557,27754402730190,SOLEDAD HIGH SCHOOL,Soledad High,fuzzy_name_county,1.00
053560,55724135536750,SUMMERVILLE UNION HIGH SCHOOL,Summerville High,fuzzy_name_county,0.94
053565,50757395037700,TURLOCK HIGH SCHOOL,Turlock High,fuzzy_name_county,1.00
053570,30736433037553,TUSTIN HIGH SCHOOL,Tustin High,gardiner_seed,1.00
053571,30665483030368,PACIFIC COAST HIGH SCHOOL,Coast High,fuzzy_name_county,0.94
053575,36677773636743,TWENTYNINE PALMS HIGH SCHOOL,Twentynine Palms High,fuzzy_name_county,1.00
053579,39686763930427,WEBER INSTITUTE OF APPLIED SCIENCES,Weber Institute,fuzzy_name_county,0.94
053580,23656152335024,UKIAH HIGH SCHOOL,Ukiah High,fuzzy_name_county,1.00
053586,36750693637584,UPLAND HIGH SCHOOL,Upland High,gardiner_seed,1.00
053590,17769761737006,UPPER LAKE HIGH SCHOOL,Upper Lake High,fuzzy_name_county,1.00
053595,48705734837803,VACAVILLE HIGH SCHOOL,Vacaville High,fuzzy_name_county,1.00
053596,48705734830113,BUCKINGHAM COLLEGIATE CHARTER,Elise P. Buckingham Charter Magnet High,fuzzy_name_county,1.00
053597,48705734830089,WILL C WOOD HIGH SCHOOL,Will C. Wood High,fuzzy_name_county,1.00
053598,44754324430211,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley High,fuzzy_name_county,1.00
053599,39685853930443,MIDDLE COLLEGE HIGH SCHOOL,Middle College High,fuzzy_name_county,1.00
053603,01612420134668,DR JAMES J HOGAN HIGH SCHOOL,James Logan High,fuzzy2_token,0.80
053608,19651361995802,VALENCIA HIGH SCHOOL,Valencia High,gardiner_seed,1.00
053609,12101240134163,NORTHCOAST PREPARATORY ACADEMY,Northcoast Preparatory and Performing Arts Academy,fuzzy_name_county,0.94
053610,48705814838504,VALLEJO HIGH SCHOOL,Vallejo High,fuzzy_name_county,1.00
053613,37681303731262,STEELE CANYON HIGH SCHOOL,Steele Canyon High,gardiner_seed,1.00
053615,19647331931047,BIRMINGHAM COMMUNITY CHARTER HS,Birmingham Community Charter High,gardiner_seed,1.00
053624,49709614930319,ORCHARD VIEW SCHOOL,Orchard View,fuzzy_name_county,1.00
053627,33751923330636,SUSAN H. NELSON HIGH SCHOOL,Susan H. Nelson,fuzzy_name_county,1.00
053628,37684113731502,SAN YSIDRO HIGH SCHOOL,San Ysidro High,gardiner_seed,1.00
053630,27661590136697,RANCHO SAN JUAN HIGH SCHOOL,Rancho San Juan High,fuzzy_name_county,1.00
053633,19647331933795,ULYSSES S GRANT HIGH SCHOOL,Ulysses S. Grant Senior High,gardiner_seed,1.00
053635,19647331938968,VAN NUYS HIGH SCHOOL,Van Nuys Senior High,gardiner_seed,1.00
053643,33751923330917,TEMECULA PREPARATORY SCHOOL,Temecula Preparatory,fuzzy_name_county,1.00
053644,50757395030283,JOHN H PITMAN HIGH SCHOOL,John H. Pitman High,fuzzy_name_county,1.00
053647,56726525630793,BUENA HIGH SCHOOL,Buena High,fuzzy_name_county,1.00
053648,56726525630298,EL CAMINO HIGH SCHOOL,El Camino High,fuzzy_name_county,1.00
053655,56726525637822,VENTURA HIGH SCHOOL,Ventura High,fuzzy_name_county,1.00
053660,36679343638012,VICTOR VALLEY HIGH SCHOOL,Victor Valley High,fuzzy_name_county,1.00
053662,54722565430046,GOLDEN WEST HIGH SCHOOL,Golden West High,fuzzy_name_county,1.00
053665,54722565434527,REDWOOD HIGH SCHOOL,Redwood High,fuzzy_name_county,1.00
053668,37684523730728,RANCHO BUENA VISTA HIGH SCHOOL,Rancho Buena Vista High,fuzzy_name_county,1.00
053670,54722565432828,MOUNT WHITNEY HIGH SCHOOL,Mt. Whitney High,fuzzy_name_county,0.87
053675,37684523738705,VISTA HIGH SCHOOL,Vista High,gardiner_seed,1.00
053676,19734601939149,WALNUT HIGH SCHOOL,Walnut High,gardiner_seed,1.00
053680,07616300733725,LAS LOMAS HIGH SCHOOL,Las Lomas High,gardiner_seed,1.00
053682,36679343630787,SILVERADO HIGH SCHOOL,Silverado High,gardiner_seed,1.00
053685,15638591536440,WASCO UNION HIGH SCHOOL,Wasco High,fuzzy_name_county,0.94
053686,36679343630761,EXCELSIOR CHARTER SCHL VICTORVILLE,Excelsior Charter,fuzzy_name_county,0.94
053688,10621660114355,SIERRA CHARTER SCHOOL,Sierra Charter,fuzzy_name_county,1.00
053690,48705814830147,JESSE M BETHEL HIGH SCHOOL,Jesse M. Bethel High,fuzzy_name_county,1.00
053691,56726525630348,FOOTHILL TECHNOLOGY HS,Foothill Technology High,gardiner_seed,1.00
053695,37756143731114,VALLEY CENTER HIGH SCHOOL,Valley Center High,fuzzy_name_county,1.00
053699,54722565430368,EL DIAMANTE HIGH SCHOOL,El Diamante High,fuzzy_name_county,1.00
053704,50755725030259,WATERFORD HIGH SCHOOL,Waterford High,fuzzy_name_county,1.00
053706,50755725030317,CONNECTING WATERS CHARTER SCH,Connecting Waters Charter,fuzzy_name_county,0.94
053722,44697994437901,WATSONVILLE HIGH SCHOOL,Watsonville High,gardiner_seed,1.00
053725,53765135337456,TRINITY HIGH SCHOOL,Trinity High,fuzzy_name_county,1.00
053728,39686276119309,DELTA CHARTER HIGH SCHOOL,Delta Charter,fuzzy_name_county,1.00
053730,47704664738753,WEED HIGH SCHOOL,Weed High,fuzzy_name_county,1.00
053737,30665223033578,LA QUINTA HIGH SCHOOL,La Quinta High,gardiner_seed,1.00
053738,19650941939537,WEST COVINA HIGH SCHOOL,West Covina High,gardiner_seed,1.00
053739,30665483038445,WESTMINSTER HIGH SCHOOL,Westminster High,gardiner_seed,1.00
053740,57726945735154,RIVER CITY HIGH SCHOOL,River City High,fuzzy_name_county,1.00
053747,19647330102921,DR RICHARD VLADOVIC HARBOR ACA,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,fuzzy2_token,0.80
053750,58727690123570,WHEATLAND HIGH SCHOOL,Wheatland Community Day High,fuzzy_name_county,0.94
053755,19651281931302,CALIFORNIA HIGH SCHOOL,California High,gardiner_seed,1.00
053756,19651281934868,LA SERNA HIGH SCHOOL,La Serna High,gardiner_seed,1.00
053760,19651281936889,PIONEER HIGH SCHOOL,Pioneer High,fuzzy_name_county,1.00
053765,19651281939701,WHITTIER HIGH SCHOOL,Whittier High,gardiner_seed,1.00
053770,06616220637504,WILLIAMS HIGH SCHOOL,Williams Junior/Senior High,fuzzy_name_county,0.94
053775,23656232335487,WILLITS HIGH SCHOOL,Willits High,fuzzy_name_county,1.00
053780,11626611132851,WILLOWS HIGH SCHOOL,Willows High,fuzzy_name_county,1.00
053785,19647331930650,PHINEAS BANNING HIGH SCHOOL,Phineas Banning Senior High,gardiner_seed,1.00
053787,49753584930228,WINDSOR HIGH SCHOOL,Windsor High,fuzzy_name_county,1.00
053790,57727025738505,WINTERS HIGH SCHOOL,Winters High,fuzzy_name_county,1.00
053795,54767945436282,WOODLAKE HIGH SCHOOL,Woodlake High,fuzzy_name_county,1.00
053800,57727105738802,WOODLAND HIGH SCHOOL,Woodland Senior High,fuzzy_name_county,1.00
053801,19647331932623,EL CAMINO REAL CHARTER HIGH SC,El Camino Real Charter High,gardiner_seed,1.00
053806,19647331938612,WILLIAM HOWARD TAFT HS,Taft Charter High,gardiner_seed,1.00
053808,41690624138053,WOODSIDE HIGH SCHOOL,Woodside High,fuzzy_name_county,1.00
053810,47705164739207,YREKA HIGH SCHOOL,Yreka High,fuzzy_name_county,1.00
053815,51714645139001,YUBA CITY HIGH SCHOOL,Yuba City High,fuzzy_name_county,1.00
053818,36677773638616,YUCCA VALLEY HIGH SCHOOL,Yucca Valley High,fuzzy_name_county,1.00
053820,36679593638509,YUCAIPA SENIOR HIGH SCHOOL,Yucaipa High,fuzzy_name_county,1.00
053833,48705814830196,MARE ISLAND TECHNOLOGY ACADEMY,MIT Academy,hand_verified,0.95
053837,23656152330413,REDWOOD COLLEGIATE ACADEMY,Redwood Academy of Ukiah,fuzzy_name_county,1.00
053839,39685930101576,WESTON RANCH HIGH SCHOOL,Weston Ranch High,fuzzy_name_county,1.00
053843,39685850101956,ASPIRE BENJAMIN HOLT COLG PREP,Aspire Benjamin Holt College Preparatory Academy,fuzzy2_token,0.80
053845,44697650100305,SANTA CRUZ COUNTY CYPRESS CHARTER,Cypress Charter High,fuzzy_name_county,0.94
053847,42693100102285,PIONEER VALLEY HIGH SCHOOL,Pioneer Valley High,gardiner_seed,1.00
053849,49738824930384,TECHNOLOGY HIGH SCHOOL,Technology High,fuzzy_name_county,1.00
053854,,COLLEGE PREP AND ARCH ACADEMY,,unmatched,0.71
053855,36678500102830,WILMER AMINA CARTER HS,Wilmer Amina Carter High,gardiner_seed,1.00
053859,,MEDIA ACADEMY HIGH SCHOOL,,unmatched,0.67
053861,57727100101162,PIONEER HIGH SCHOOL,Pioneer High,fuzzy_name_county,1.00
053864,19651360102475,WEST RANCH HIGH SCHOOL,West Ranch High,gardiner_seed,1.00
053868,37737910105726,MISSION HILLS HIGH SCHOOL,Mission Hills High,gardiner_seed,1.00
053871,19651360102459,GOLDEN VALLEY HIGH SCHOOL,Golden Valley High,fuzzy_name_county,1.00
053876,56738745630256,OAK PARK INDEPENDENT SCH,Oak Park Independent,fuzzy_name_county,0.94
053878,41690620112722,SUMMIT PREPARATORY CHARTER HIG,Summit Preparatory Charter High,fuzzy_name_county,0.94
053879,19647330107003,NORTHRIDGE ACADEMY HIGH SCHOOL,Northridge Academy High,fuzzy_name_county,1.00
053880,33751920105734,GREAT OAK HIGH SCHOOL,Great Oak High,gardiner_seed,1.00
053881,01612590135905,EAST OAKLAND SCH OF THE ARTS,Oakland High,fuzzy_name_county,0.94
053882,,LEADERSHIP PREPARATORY HS,,unmatched,0.59
053884,38684780102103,JUNE JORDAN SCHOOL FOR EQUITY,Jordan (June) School for Equity,fuzzy2_token,0.80
053890,56726035630249,MONTE VISTA SCHOOL,Monte Vista,fuzzy_name_county,1.00
