campus,ceeb,entry_year,cohort_n,ret1_pct,grad4_pct,grad5_pct,grad6_pct
All,052000,2011,15,93,67,80,87
All,052000,2012,17,94,65,82,82
All,052000,2013,13,92,69,92,100
All,052000,2014,16,88,38,69,69
All,052000,2015,18,78,50,78,78
All,052000,2016,21,86,71,76,81
All,052000,2017,10,80,70,80,80
All,052000,2019,11,91,73,82,82
All,052000,2021,23,87,61,,
All,052000,2022,15,80,,,
All,052000,2023,21,76,,,
All,052000,2024,15,93,,,
All,052005,2001,10,90,50,80,80
All,052015,1999,15,100,40,80,93
All,052015,2000,11,82,36,64,64
All,052015,2001,10,90,30,60,70
All,052015,2002,17,88,41,65,71
All,052015,2003,22,100,64,77,82
All,052015,2004,14,93,64,86,86
All,052015,2005,25,88,48,68,72
All,052015,2006,27,93,59,78,81
All,052015,2007,14,100,79,86,100
All,052015,2008,21,86,57,57,62
All,052015,2009,29,90,66,79,83
All,052015,2010,32,94,44,75,75
All,052015,2011,27,96,67,74,78
All,052015,2012,32,97,47,75,81
All,052015,2013,21,86,67,81,86
All,052015,2014,18,94,72,83,89
All,052015,2015,30,83,57,70,73
All,052015,2016,33,100,76,91,91
All,052015,2017,31,94,68,84,84
All,052015,2018,27,89,70,85,89
All,052015,2019,23,91,70,83,83
All,052015,2020,27,93,67,89,
All,052015,2021,23,91,78,,
All,052015,2022,32,94,,,
All,052015,2023,33,100,,,
All,052015,2024,27,93,,,
All,052017,2012,16,88,50,56,69
All,052017,2013,15,93,47,80,87
All,052017,2014,19,84,58,74,84
All,052017,2015,15,80,40,60,67
All,052017,2016,22,86,64,82,82
All,052017,2017,18,94,50,56,61
All,052017,2018,17,82,65,76,82
All,052017,2019,11,82,55,64,64
All,052017,2020,14,93,64,79,
All,052017,2021,15,87,47,,
All,052017,2022,12,67,,,
All,052017,2023,26,92,,,
All,052017,2024,27,89,,,
All,052018,1999,15,73,27,47,53
All,052018,2000,23,91,30,57,65
All,052018,2001,30,90,43,57,60
All,052018,2002,31,84,32,58,71
All,052018,2003,13,77,23,38,54
All,052018,2004,23,96,43,78,83
All,052018,2005,19,89,53,58,63
All,052018,2006,29,86,31,59,62
All,052018,2007,39,74,31,56,64
All,052018,2008,31,81,52,74,74
All,052018,2009,38,89,37,66,68
All,052018,2010,48,90,38,63,65
All,052018,2011,51,88,47,63,65
All,052018,2012,43,77,40,63,67
All,052018,2013,62,82,48,71,76
All,052018,2014,77,91,47,68,75
All,052018,2015,72,90,51,67,69
All,052018,2016,58,86,57,71,74
All,052018,2017,56,91,54,71,73
All,052018,2018,54,91,57,72,74
All,052018,2019,54,94,54,65,65
All,052018,2020,38,84,58,68,
All,052018,2021,50,94,72,,
All,052018,2022,31,94,,,
All,052018,2023,58,97,,,
All,052018,2024,49,84,,,
All,052020,1999,10,70,20,60,60
All,052020,2001,16,75,25,56,75
All,052020,2003,11,73,18,27,45
All,052020,2004,11,91,55,82,91
All,052020,2005,15,93,33,53,60
All,052020,2006,19,89,42,53,58
All,052020,2007,10,90,40,90,90
All,052020,2008,21,81,52,67,67
All,052020,2009,13,77,46,54,54
All,052020,2010,12,100,50,75,75
All,052020,2011,23,91,61,87,87
All,052020,2013,14,64,21,43,43
All,052020,2014,22,95,64,77,82
All,052020,2015,12,92,75,83,92
All,052020,2016,12,92,83,92,92
All,052020,2017,15,100,73,93,93
All,052020,2018,14,100,86,93,93
All,052020,2019,14,100,79,93,93
All,052020,2021,14,93,79,,
All,052020,2022,14,93,,,
All,052020,2023,12,100,,,
All,052020,2024,12,100,,,
All,052022,2020,12,75,33,58,
All,052022,2021,12,83,67,,
All,052022,2022,13,92,,,
All,052029,2000,15,93,40,80,80
All,052029,2001,32,94,44,66,66
All,052029,2002,25,96,40,72,80
All,052029,2003,22,91,68,86,86
All,052029,2004,16,94,75,88,88
All,052029,2005,14,86,64,71,71
All,052029,2006,22,77,32,55,64
All,052029,2007,25,96,48,80,84
All,052029,2008,31,87,39,74,81
All,052029,2009,41,98,41,71,78
All,052029,2010,44,95,50,80,89
All,052029,2011,34,97,76,94,97
All,052029,2012,29,79,41,66,72
All,052029,2013,25,92,76,88,88
All,052029,2014,32,84,56,72,78
All,052029,2015,30,97,57,77,90
All,052029,2016,37,92,57,81,84
All,052029,2017,31,90,71,87,90
All,052029,2018,27,89,70,85,93
All,052029,2019,29,86,66,86,90
All,052029,2020,23,96,61,83,
All,052029,2021,23,83,65,,
All,052029,2022,23,96,,,
All,052029,2023,20,95,,,
All,052029,2024,20,95,,,
All,052031,2013,30,87,57,77,80
All,052031,2014,24,75,63,71,71
All,052031,2015,24,96,58,83,88
All,052031,2016,39,97,82,92,92
All,052031,2017,28,89,50,68,68
All,052031,2018,38,82,53,74,79
All,052031,2019,30,90,80,87,87
All,052031,2020,23,100,74,83,
All,052031,2021,34,88,68,,
All,052031,2022,37,100,,,
All,052031,2023,35,86,,,
All,052031,2024,40,90,,,
All,052037,1999,53,96,49,77,83
All,052037,2000,63,97,51,81,87
All,052037,2001,63,92,65,81,81
All,052037,2002,53,92,68,87,91
All,052037,2003,38,97,66,92,95
All,052037,2004,35,91,66,83,86
All,052037,2005,44,93,70,80,84
All,052037,2006,54,96,57,89,93
All,052037,2007,46,100,70,87,89
All,052037,2008,53,92,58,81,85
All,052037,2009,33,97,73,82,85
All,052037,2010,43,93,60,81,81
All,052037,2011,48,90,65,85,88
All,052037,2012,49,96,63,82,86
All,052037,2013,57,98,61,88,89
All,052037,2014,43,93,63,81,86
All,052037,2015,36,89,72,92,92
All,052037,2016,49,92,71,86,86
All,052037,2017,31,94,71,94,94
All,052037,2018,32,88,66,75,78
All,052037,2019,43,95,77,81,81
All,052037,2020,49,94,57,69,
All,052037,2021,35,97,71,,
All,052037,2022,39,92,,,
All,052037,2023,40,93,,,
All,052037,2024,28,96,,,
All,052039,2009,16,94,56,81,88
All,052039,2010,45,89,51,78,80
All,052039,2011,29,90,31,69,76
All,052039,2012,48,88,42,69,73
All,052039,2013,18,94,56,78,83
All,052039,2014,30,93,63,87,90
All,052039,2015,21,86,43,62,62
All,052039,2016,29,79,41,69,69
All,052039,2017,30,90,77,83,87
All,052039,2018,24,75,33,46,54
All,052039,2019,23,87,61,70,70
All,052039,2020,23,96,61,65,
All,052039,2021,42,88,57,,
All,052039,2022,20,95,,,
All,052039,2023,14,93,,,
All,052039,2024,26,85,,,
All,052042,2016,10,100,100,100,100
All,052042,2023,12,92,,,
All,052045,2006,10,90,50,80,80
All,052045,2007,14,93,57,79,79
All,052045,2009,11,100,82,100,100
All,052045,2010,13,100,85,85,85
All,052045,2013,10,100,90,90,90
All,052046,2023,14,100,,,
All,052048,2002,16,94,38,63,63
All,052048,2003,20,85,30,45,55
All,052048,2004,14,93,50,71,71
All,052048,2005,27,81,19,59,67
All,052048,2006,20,75,45,65,70
All,052048,2007,15,80,20,53,60
All,052048,2008,13,77,38,54,54
All,052048,2009,11,91,36,64,64
All,052048,2010,15,80,47,73,73
All,052048,2011,10,90,70,90,90
All,052048,2012,10,80,50,80,80
All,052048,2015,14,79,43,57,57
All,052048,2019,10,90,60,60,60
All,052048,2020,12,100,83,92,
All,052048,2022,13,85,,,
All,052048,2023,16,94,,,
All,052050,1999,24,100,54,79,79
All,052050,2000,30,100,50,87,87
All,052050,2001,23,91,74,83,83
All,052050,2002,25,96,40,76,84
All,052050,2003,29,90,41,76,76
All,052050,2004,29,93,59,79,90
All,052050,2005,26,88,42,73,85
All,052050,2006,17,100,76,88,88
All,052050,2007,26,92,54,73,81
All,052050,2008,20,95,65,80,85
All,052050,2009,22,100,59,100,100
All,052050,2010,21,90,71,81,86
All,052050,2011,29,97,69,86,90
All,052050,2012,19,89,53,74,79
All,052050,2013,13,69,62,69,77
All,052050,2014,24,96,92,96,96
All,052050,2015,18,100,78,89,89
All,052050,2016,30,90,83,83,87
All,052050,2017,23,87,65,78,83
All,052050,2018,26,85,62,69,73
All,052050,2019,35,80,66,77,77
All,052050,2020,24,96,63,83,
All,052050,2021,28,79,71,,
All,052050,2022,34,91,,,
All,052050,2023,42,95,,,
All,052050,2024,30,80,,,
All,052053,1999,11,91,55,82,82
All,052053,2000,14,93,43,64,71
All,052053,2002,13,85,46,85,85
All,052053,2004,19,100,74,79,100
All,052053,2005,12,75,42,67,67
All,052053,2006,10,100,60,80,80
All,052053,2009,12,92,67,92,92
All,052053,2017,13,100,69,100,100
All,052053,2018,11,73,73,91,100
All,052053,2019,11,73,45,82,82
All,052053,2020,11,82,73,91,
All,052053,2022,13,100,,,
All,052053,2023,10,100,,,
All,052055,1999,27,96,63,85,89
All,052055,2000,32,94,69,88,94
All,052055,2001,33,91,64,82,82
All,052055,2002,35,97,74,89,91
All,052055,2003,42,90,69,83,83
All,052055,2004,34,91,62,79,82
All,052055,2005,38,92,76,92,92
All,052055,2006,41,95,68,88,88
All,052055,2007,37,97,65,95,95
All,052055,2008,47,94,68,85,87
All,052055,2009,29,90,62,86,90
All,052055,2010,42,95,64,86,90
All,052055,2011,38,97,76,95,95
All,052055,2012,39,97,85,95,97
All,052055,2013,32,91,72,88,88
All,052055,2014,33,91,73,88,91
All,052055,2015,37,92,70,95,95
All,052055,2016,38,100,71,89,89
All,052055,2017,23,100,78,87,87
All,052055,2018,28,96,89,89,93
All,052055,2019,26,96,81,92,92
All,052055,2020,34,94,74,82,
All,052055,2021,28,93,89,,
All,052055,2022,22,100,,,
All,052055,2023,22,95,,,
All,052055,2024,25,96,,,
All,052056,1999,26,81,42,50,54
All,052056,2000,20,95,15,50,65
All,052056,2001,19,84,37,47,58
All,052056,2002,21,86,38,52,57
All,052056,2003,24,83,25,58,58
All,052056,2004,18,100,61,67,89
All,052056,2005,35,89,31,66,69
All,052056,2006,37,73,49,68,68
All,052056,2007,40,83,50,70,73
All,052056,2008,39,95,38,54,67
All,052056,2009,42,74,48,71,74
All,052056,2010,48,90,48,81,83
All,052056,2011,56,88,45,70,71
All,052056,2012,41,93,68,80,83
All,052056,2013,50,98,52,80,84
All,052056,2014,55,89,49,65,69
All,052056,2015,63,90,60,68,75
All,052056,2016,72,82,56,67,67
All,052056,2017,69,81,55,64,64
All,052056,2018,69,96,74,81,83
All,052056,2019,52,90,67,77,79
All,052056,2020,56,89,57,79,
All,052056,2021,50,86,42,,
All,052056,2022,57,88,,,
All,052056,2023,57,88,,,
All,052056,2024,56,86,,,
All,052057,1999,33,85,61,73,82
All,052057,2000,40,83,55,68,75
All,052057,2001,28,75,46,57,57
All,052057,2002,38,92,55,71,76
All,052057,2003,23,83,65,78,78
All,052057,2004,32,94,50,78,81
All,052057,2005,28,100,68,82,89
All,052057,2006,23,96,57,78,78
All,052057,2007,24,100,54,71,71
All,052057,2008,25,88,52,80,84
All,052057,2009,31,94,55,81,84
All,052057,2010,24,100,67,88,88
All,052057,2011,40,98,53,80,80
All,052057,2012,38,92,50,82,87
All,052057,2013,40,93,73,83,83
All,052057,2014,34,91,47,76,79
All,052057,2015,54,89,67,74,76
All,052057,2016,48,96,75,85,85
All,052057,2017,41,93,78,90,93
All,052057,2018,35,86,66,83,86
All,052057,2019,47,94,62,74,77
All,052057,2020,35,86,66,86,
All,052057,2021,48,90,56,,
All,052057,2022,52,85,,,
All,052057,2023,44,89,,,
All,052057,2024,73,92,,,
All,052058,1999,66,97,59,83,86
All,052058,2000,68,93,54,87,91
All,052058,2001,64,91,63,86,89
All,052058,2002,70,96,63,89,93
All,052058,2003,94,95,66,89,94
All,052058,2004,81,96,58,84,86
All,052058,2005,69,90,70,86,91
All,052058,2006,95,96,74,89,91
All,052058,2007,60,93,70,92,93
All,052058,2008,80,100,74,94,96
All,052058,2009,64,97,73,91,94
All,052058,2010,68,96,74,87,90
All,052058,2011,59,97,83,93,95
All,052058,2012,59,95,69,88,90
All,052058,2013,59,100,66,90,92
All,052058,2014,53,94,72,83,87
All,052058,2015,49,90,76,90,90
All,052058,2016,58,97,64,91,95
All,052058,2017,63,97,87,94,95
All,052058,2018,51,94,69,86,86
All,052058,2019,59,95,73,88,88
All,052058,2020,58,98,67,90,
All,052058,2021,51,100,76,,
All,052058,2022,72,97,,,
All,052058,2023,60,98,,,
All,052058,2024,65,95,,,
All,052059,1999,48,96,35,71,77
All,052059,2000,41,90,41,63,71
All,052059,2001,28,93,54,68,75
All,052059,2002,52,94,50,75,75
All,052059,2003,40,88,55,83,83
All,052059,2004,32,88,56,81,81
All,052059,2005,30,90,53,77,77
All,052059,2006,38,89,61,84,84
All,052059,2007,52,96,50,71,75
All,052059,2008,38,95,53,79,84
All,052059,2009,41,90,61,76,78
All,052059,2010,33,97,42,88,88
All,052059,2011,29,93,62,90,90
All,052059,2012,37,86,59,73,81
All,052059,2013,37,89,51,73,81
All,052059,2014,29,93,59,76,79
All,052059,2015,37,95,62,89,92
All,052059,2016,59,93,61,81,85
All,052059,2017,50,90,74,82,84
All,052059,2018,57,89,53,72,75
All,052059,2019,34,91,71,85,88
All,052059,2020,35,86,66,74,
All,052059,2021,46,87,70,,
All,052059,2022,50,86,,,
All,052059,2023,38,84,,,
All,052059,2024,48,88,,,
All,052060,1999,35,89,49,74,80
All,052060,2000,44,93,50,75,80
All,052060,2001,49,88,51,73,78
All,052060,2002,50,96,70,88,92
All,052060,2003,31,94,65,87,90
All,052060,2004,32,94,72,78,78
All,052060,2005,32,94,47,81,84
All,052060,2006,48,94,67,90,94
All,052060,2007,24,100,67,79,88
All,052060,2008,23,96,61,83,83
All,052060,2009,26,96,65,81,92
All,052060,2010,27,100,81,100,100
All,052060,2011,15,87,53,73,73
All,052060,2012,15,100,67,87,87
All,052060,2013,19,89,47,84,84
All,052060,2014,18,100,78,94,94
All,052060,2015,14,100,64,93,93
All,052060,2016,19,89,84,84,89
All,052060,2017,10,100,40,80,80
All,052060,2019,15,87,67,80,87
All,052060,2020,17,88,65,76,
All,052060,2021,17,88,71,,
All,052060,2022,16,94,,,
All,052060,2023,13,100,,,
All,052060,2024,15,93,,,
All,052061,1999,10,90,20,60,60
All,052061,2001,16,94,38,75,75
All,052061,2005,14,93,71,86,86
All,052061,2006,13,92,85,85,85
All,052061,2007,12,100,42,83,83
All,052061,2009,16,94,69,88,88
All,052061,2010,12,83,67,75,83
All,052061,2011,13,92,92,92,92
All,052061,2012,12,100,58,83,83
All,052061,2014,14,86,71,86,100
All,052061,2015,19,84,63,79,84
All,052061,2016,15,100,67,80,87
All,052061,2017,11,100,73,73,73
All,052061,2018,13,100,85,92,92
All,052061,2019,13,100,69,92,92
All,052061,2020,10,100,80,100,
All,052061,2023,11,100,,,
All,052061,2024,12,83,,,
All,052073,1999,34,91,41,71,76
All,052073,2000,22,91,73,73,82
All,052073,2001,47,89,57,74,77
All,052073,2002,36,92,58,75,81
All,052073,2003,51,90,63,80,82
All,052073,2004,42,83,45,67,76
All,052073,2005,47,83,53,68,70
All,052073,2006,60,88,60,77,83
All,052073,2007,37,97,70,86,86
All,052073,2008,41,90,61,78,78
All,052073,2009,46,93,61,83,85
All,052073,2010,40,93,68,83,83
All,052073,2011,41,93,61,85,85
All,052073,2012,36,100,75,89,89
All,052073,2013,26,92,77,85,88
All,052073,2014,38,89,66,76,79
All,052073,2015,37,97,76,81,84
All,052073,2016,44,93,80,84,84
All,052073,2017,39,90,56,79,79
All,052073,2018,42,98,90,93,93
All,052073,2019,36,92,67,81,89
All,052073,2020,37,86,78,81,
All,052073,2021,41,95,56,,
All,052073,2022,30,83,,,
All,052073,2023,35,100,,,
All,052073,2024,39,95,,,
All,052075,1999,36,97,56,86,89
All,052075,2000,51,94,55,82,82
All,052075,2001,50,92,58,80,84
All,052075,2002,64,97,70,89,92
All,052075,2003,81,93,64,88,93
All,052075,2004,58,97,62,83,86
All,052075,2005,64,98,64,84,86
All,052075,2006,90,92,66,84,86
All,052075,2007,104,97,70,88,91
All,052075,2008,77,95,73,90,91
All,052075,2009,72,96,76,90,94
All,052075,2010,80,96,65,89,94
All,052075,2011,92,97,79,92,95
All,052075,2012,67,99,82,96,97
All,052075,2013,59,97,75,92,93
All,052075,2014,60,97,77,93,93
All,052075,2015,54,100,83,98,98
All,052075,2016,93,99,83,95,96
All,052075,2017,68,100,81,91,93
All,052075,2018,69,93,81,87,88
All,052075,2019,62,92,82,92,94
All,052075,2020,78,96,86,92,
All,052075,2021,68,97,91,,
All,052075,2022,84,96,,,
All,052075,2023,89,98,,,
All,052075,2024,109,95,,,
All,052077,1999,73,92,51,75,81
All,052077,2000,91,97,48,81,86
All,052077,2001,65,94,54,85,86
All,052077,2002,73,93,58,81,85
All,052077,2003,85,94,64,88,92
All,052077,2004,80,95,50,84,86
All,052077,2005,79,97,61,91,94
All,052077,2006,86,94,66,83,86
All,052077,2007,65,97,74,88,94
All,052077,2008,71,97,70,85,87
All,052077,2009,91,97,66,88,89
All,052077,2010,59,95,66,88,90
All,052077,2011,58,98,74,97,98
All,052077,2012,85,94,73,86,87
All,052077,2013,62,98,81,95,95
All,052077,2014,64,98,91,98,98
All,052077,2015,49,98,82,100,100
All,052077,2016,69,96,78,87,88
All,052077,2017,62,98,84,94,94
All,052077,2018,40,100,78,83,85
All,052077,2019,40,93,75,88,90
All,052077,2020,50,96,92,94,
All,052077,2021,56,98,86,,
All,052077,2022,36,92,,,
All,052077,2023,59,98,,,
All,052077,2024,55,96,,,
All,052080,2010,10,90,40,70,80
All,052082,1999,18,94,56,72,83
All,052082,2000,26,88,35,73,77
All,052082,2001,21,95,43,76,81
All,052082,2002,20,95,45,90,95
All,052082,2003,25,100,64,84,84
All,052082,2004,14,86,57,93,93
All,052082,2005,16,100,63,88,88
All,052082,2006,16,100,69,94,94
All,052082,2007,22,95,59,82,86
All,052082,2008,15,93,67,80,87
All,052082,2009,12,100,75,83,83
All,052082,2010,14,100,79,79,79
All,052082,2011,15,100,53,87,87
All,052082,2012,15,93,73,80,80
All,052082,2014,13,92,85,85,85
All,052082,2015,11,100,82,82,82
All,052082,2016,14,86,71,86,86
All,052082,2017,20,100,80,90,90
All,052082,2018,15,93,87,93,93
All,052082,2019,17,88,71,82,88
All,052082,2020,10,100,90,90,
All,052082,2021,13,100,85,,
All,052082,2022,19,95,,,
All,052082,2023,16,94,,,
All,052082,2024,20,95,,,
All,052085,1999,25,84,48,80,84
All,052085,2000,25,96,52,76,80
All,052085,2001,17,94,41,65,71
All,052085,2002,20,95,45,75,80
All,052085,2003,25,96,48,68,68
All,052085,2004,33,88,55,79,82
All,052085,2005,35,94,57,77,89
All,052085,2006,38,97,71,87,89
All,052085,2007,40,95,58,93,95
All,052085,2008,28,96,57,86,89
All,052085,2009,30,90,60,90,93
All,052085,2010,36,92,64,83,92
All,052085,2011,35,100,69,91,91
All,052085,2012,25,100,80,96,96
All,052085,2013,27,89,56,78,81
All,052085,2014,22,95,59,91,95
All,052085,2015,28,93,57,86,93
All,052085,2016,34,94,68,85,85
All,052085,2017,41,95,63,80,83
All,052085,2018,27,85,63,81,85
All,052085,2019,31,97,90,97,97
All,052085,2020,22,91,59,73,
All,052085,2021,30,97,77,,
All,052085,2022,32,97,,,
All,052085,2023,24,100,,,
All,052085,2024,25,96,,,
All,052088,1999,38,84,42,66,71
All,052088,2000,36,92,47,89,89
All,052088,2001,39,82,41,62,72
All,052088,2002,39,92,62,87,90
All,052088,2003,36,94,53,75,83
All,052088,2004,28,93,61,79,82
All,052088,2005,31,94,74,90,90
All,052088,2006,32,88,44,72,75
All,052088,2007,46,96,78,93,96
All,052088,2008,25,96,72,92,92
All,052088,2009,24,96,71,88,88
All,052088,2010,29,93,76,90,90
All,052088,2011,28,96,71,82,82
All,052088,2012,31,100,74,87,90
All,052088,2013,13,85,62,85,85
All,052088,2014,19,100,74,89,89
All,052088,2015,24,96,71,79,88
All,052088,2016,21,95,67,81,86
All,052088,2017,19,95,68,95,95
All,052088,2018,21,95,86,95,95
All,052088,2019,24,96,75,92,92
All,052088,2020,15,100,67,80,
All,052088,2021,27,85,63,,
All,052088,2022,25,92,,,
All,052088,2023,28,93,,,
All,052088,2024,34,88,,,
All,052105,1999,20,90,35,65,80
All,052105,2000,26,77,15,38,50
All,052105,2001,27,78,30,63,63
All,052105,2002,32,78,25,53,63
All,052105,2003,34,82,47,71,71
All,052105,2004,25,84,36,56,64
All,052105,2005,17,76,24,65,65
All,052105,2006,24,79,42,67,67
All,052105,2007,33,88,39,73,73
All,052105,2008,23,96,48,91,91
All,052105,2009,23,74,43,48,52
All,052105,2010,19,95,37,74,79
All,052105,2011,15,87,40,73,80
All,052105,2012,19,89,53,68,84
All,052105,2013,33,94,39,73,79
All,052105,2014,25,96,52,80,80
All,052105,2015,21,90,52,71,71
All,052105,2016,37,95,68,84,86
All,052105,2017,28,82,61,71,71
All,052105,2018,27,93,56,74,74
All,052105,2019,37,97,70,92,92
All,052105,2020,52,90,67,73,
All,052105,2021,38,95,58,,
All,052105,2022,32,91,,,
All,052105,2023,50,90,,,
All,052105,2024,33,85,,,
All,052114,1999,26,92,65,85,92
All,052114,2000,20,90,30,70,80
All,052114,2001,23,96,57,83,87
All,052114,2002,27,89,56,70,78
All,052114,2003,25,92,76,92,92
All,052114,2004,18,100,83,89,89
All,052114,2005,18,89,50,89,89
All,052114,2006,32,88,59,88,91
All,052114,2007,27,96,44,67,81
All,052114,2008,33,100,67,85,88
All,052114,2009,44,95,61,86,89
All,052114,2010,34,91,68,82,85
All,052114,2011,36,94,58,75,78
All,052114,2012,41,88,63,80,88
All,052114,2013,28,93,71,89,89
All,052114,2014,28,93,75,96,96
All,052114,2015,37,97,59,84,86
All,052114,2016,31,97,71,87,94
All,052114,2017,11,100,73,100,100
All,052114,2018,22,95,91,95,95
All,052114,2019,18,100,83,100,100
All,052114,2020,38,97,82,84,
All,052114,2021,35,94,69,,
All,052114,2022,34,97,,,
All,052114,2023,35,100,,,
All,052114,2024,42,98,,,
All,052117,1999,45,91,60,82,84
All,052117,2000,43,86,53,74,77
All,052117,2001,57,95,61,89,89
All,052117,2002,48,92,46,75,81
All,052117,2003,30,97,60,80,80
All,052117,2004,39,95,69,90,95
All,052117,2005,34,94,68,91,91
All,052117,2006,43,88,58,74,77
All,052117,2007,60,95,77,87,88
All,052117,2008,62,92,74,90,92
All,052117,2009,56,100,79,93,96
All,052117,2010,50,94,68,88,90
All,052117,2011,68,90,74,84,84
All,052117,2012,53,91,72,87,89
All,052117,2013,59,97,86,95,97
All,052117,2014,59,95,78,88,90
All,052117,2015,56,96,75,91,93
All,052117,2016,56,93,73,86,89
All,052117,2017,56,93,73,89,91
All,052117,2018,69,97,90,94,94
All,052117,2019,49,96,84,92,96
All,052117,2020,47,96,74,87,
All,052117,2021,56,96,89,,
All,052117,2022,50,94,,,
All,052117,2023,67,99,,,
All,052117,2024,66,97,,,
All,052120,1999,63,90,56,83,86
All,052120,2000,42,93,57,76,81
All,052120,2001,62,95,65,82,90
All,052120,2002,47,94,64,77,83
All,052120,2003,59,93,64,76,81
All,052120,2004,50,94,74,82,84
All,052120,2005,63,92,59,75,78
All,052120,2006,66,91,62,83,86
All,052120,2007,69,91,68,86,88
All,052120,2008,40,93,63,80,83
All,052120,2009,39,90,64,79,79
All,052120,2010,39,85,64,77,77
All,052120,2011,40,95,75,85,85
All,052120,2012,39,90,64,82,82
All,052120,2013,46,93,78,89,89
All,052120,2014,36,92,72,81,83
All,052120,2015,26,81,58,77,77
All,052120,2016,44,95,75,91,95
All,052120,2017,34,94,88,88,91
All,052120,2018,46,96,87,91,93
All,052120,2019,32,94,72,84,88
All,052120,2020,38,87,76,82,
All,052120,2021,35,100,89,,
All,052120,2022,35,97,,,
All,052120,2023,35,86,,,
All,052120,2024,34,100,,,
All,052124,2006,11,91,55,91,91
All,052124,2013,10,80,70,90,90
All,052124,2016,20,100,85,100,100
All,052124,2017,13,100,69,92,100
All,052124,2018,15,100,80,93,93
All,052124,2019,24,92,88,92,96
All,052124,2020,23,100,96,96,
All,052124,2021,23,91,74,,
All,052124,2022,29,86,,,
All,052124,2023,25,96,,,
All,052124,2024,22,100,,,
All,052125,2010,15,93,53,87,87
All,052125,2012,16,94,56,88,88
All,052125,2017,11,91,45,82,82
All,052125,2018,17,100,59,76,76
All,052125,2020,11,73,55,73,
