campus,ceeb,cds14,school_name,city,county,applicants,admits,admit_rate,ela_pct_met,math_pct_met,avg_pct_met,upp_pct,lcff_plus,enroll_9_12,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Davis,053082,43694014330866,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,422,113,26.777,78.24,55.42,66.83,32.97,N,1820,489,341,0.3314,gardiner_seed,1.00
Davis,053495,19650521938679,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,420,192,45.714,74.71,59.01,66.86,42.72,N,1779,431,313,0.6134,gardiner_seed,1.00
Davis,051312,19646591934611,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,414,116,28.019,91.72,80.99,86.35,5.23,N,1339,356,323,0.3591,gardiner_seed,1.00
Davis,053028,34752830102236,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,413,169,40.92,51.9,27.61,39.75,58.34,N,2194,512,312,0.5417,gardiner_seed,1.00
Davis,051972,41690474134557,MILLS HIGH SCHOOL,Millbrae,San Mateo,410,139,33.902,76.66,58.79,67.72,23.5,N,1115,278,180,0.7722,gardiner_seed,1.00
Davis,053175,41690474136370,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,410,117,28.537,62.84,41.74,52.29,44.96,N,1557,392,215,0.5442,gardiner_seed,1.00
Davis,051975,21654822133692,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,409,135,33.007,75.52,56.74,66.13,12.59,N,1470,420,360,0.375,gardiner_seed,1.00
Davis,053276,43696744338802,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,408,110,26.961,67.76,41.7,54.73,34.2,N,1614,480,237,0.4641,gardiner_seed,1.00
Davis,050818,09618530930081,OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,407,129,31.695,74.66,60.41,67.53,10.66,N,2346,631,454,0.2841,gardiner_seed,1.00
Davis,054078,33670330110627,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,407,165,40.541,71.35,51.46,61.41,66.74,N,4353,1064,746,0.2212,gardiner_seed,1.00
Davis,050725,07618040736504,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,406,99,24.384,76.44,46.72,61.58,6.78,N,2036,457,307,0.3225,gardiner_seed,1.00
Davis,050902,34673140105916,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,406,150,36.946,46.09,23.9,34.99,70.22,N,2263,572,369,0.4065,gardiner_seed,1.00
Davis,053503,56737595630116,WESTLAKE HIGH SCHOOL,Westlake Village,Ventura,405,178,43.951,70.46,47.48,58.97,19.58,N,1900,524,392,0.4541,gardiner_seed,1.00
Davis,054166,34673300113571,VISTA DEL LAGO HIGH SCHOOL,Folsom,Sacramento,404,111,27.475,79.51,62.29,70.9,8.25,N,1782,402,317,0.3502,gardiner_seed,1.00
Davis,050883,37737913737632,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,401,151,37.656,54.81,32.23,43.52,33.68,N,3067,789,552,0.2736,gardiner_seed,1.00
Davis,052282,07616300734244,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,401,114,28.429,87.4,73.77,80.59,5.66,N,1167,305,268,0.4254,gardiner_seed,1.00
Davis,052916,38684783830288,BALBOA HIGH SCHOOL,San Francisco,San Francisco,394,132,33.503,65.12,44.02,54.57,67.04,N,1238,311,204,0.6471,gardiner_seed,1.00
Davis,051106,31669283130184,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,392,149,38.01,78.68,60.82,69.75,25.98,N,2036,479,309,0.4822,gardiner_seed,1.00
Davis,051324,30664643030574,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,389,142,36.504,78.68,54.42,66.55,34.14,N,2560,651,409,0.3472,gardiner_seed,1.00
Davis,053252,42767864231726,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,389,155,39.846,69.7,46.14,57.92,44.25,N,2149,529,403,0.3846,gardiner_seed,1.00
Davis,050006,56738745630132,OAK PARK HIGH SCHOOL,Oak Park,Ventura,387,126,32.558,90.86,74.53,82.7,13.62,N,1483,326,278,0.4532,gardiner_seed,1.00
Davis,053801,19647331932623,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,387,154,39.793,66.63,41.83,54.23,39.03,N,3046,842,401,0.384,gardiner_seed,1.00
Davis,050527,19642121930056,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,381,143,37.533,84.61,57.68,71.15,45.89,N,1996,547,374,0.3824,gardiner_seed,1.00
Davis,050563,36676783630522,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,381,150,39.37,76.98,54.28,65.63,47.86,N,2541,654,526,0.2852,gardiner_seed,1.00
Davis,052536,37682963730819,RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,372,113,30.376,78.01,61.31,69.66,16.52,N,2210,538,389,0.2905,gardiner_seed,1.00
Davis,050919,48705404830170,ANGELO RODRIGUEZ HIGH SCHOOL,Fairfield,Solano,371,138,37.197,72.25,35.3,53.77,39.6,N,2111,521,312,0.4423,gardiner_seed,1.00
Davis,050386,07617210107797,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,368,88,23.913,72.96,42.08,57.52,21.75,N,2566,590,364,0.2418,gardiner_seed,1.00
Davis,052742,27661592730109,ALISAL HIGH SCHOOL,Salinas,Monterey,368,155,42.12,53.17,19.39,36.28,95.37,Y,2742,634,292,0.5308,gardiner_seed,1.00
Davis,051423,01612000133397,GRANADA HIGH SCHOOL,Livermore,Alameda,367,98,26.703,74.31,47.23,60.77,18.83,N,2156,532,340,0.2882,gardiner_seed,1.00
Davis,052145,19647331936350,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,364,184,50.549,70.38,39.91,55.15,72.18,N,2444,551,388,0.4742,gardiner_seed,1.00
Davis,050628,10621170113555,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,362,149,41.16,93.78,65.52,79.65,28.52,N,2360,619,444,0.3356,gardiner_seed,1.00
Davis,053106,43694274330023,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,362,119,32.873,72.08,46.04,59.06,37.72,N,2134,536,315,0.3778,gardiner_seed,1.00
Davis,052600,19753411937143,REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,360,140,38.889,78.19,54.5,66.34,19.62,N,2921,717,566,0.2473,gardiner_seed,1.00
Davis,051315,07616300730283,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,358,126,35.196,84.21,66.34,75.27,8.84,N,1256,319,256,0.4922,gardiner_seed,1.00
Davis,052723,34674473435930,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,358,159,44.413,59.22,38.66,48.94,69.06,N,1655,402,175,0.9086,gardiner_seed,1.00
Davis,050815,07617960732941,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,357,133,37.255,55.01,30.49,42.75,44.04,N,1460,397,210,0.6333,gardiner_seed,1.00
Davis,053280,43696744330122,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,357,112,31.373,71.6,46.16,58.88,30.79,N,1663,485,250,0.448,fuzzy_name_county,1.00
Davis,053522,19650601938356,SOUTH HIGH SCHOOL,Torrance,Los Angeles,357,116,32.493,74.82,63.1,68.96,27.28,N,1734,460,331,0.3505,gardiner_seed,1.00
Davis,053120,01612910137588,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,353,139,39.377,41.98,17.96,29.97,79.44,Y,2510,589,268,0.5187,gardiner_seed,1.00
Davis,053165,41690474133070,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,352,108,30.682,68.09,39.58,53.84,29.34,N,1585,403,274,0.3942,gardiner_seed,1.00
Davis,051508,30739243033917,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,351,126,35.897,77.14,47.54,62.34,17.05,N,2915,778,619,0.2036,gardiner_seed,1.00
Davis,052605,41690624136693,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,351,126,35.897,57.7,32.86,45.28,44.71,N,1854,464,238,0.5294,gardiner_seed,1.00
Davis,050055,19757131934553,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,350,150,42.857,74.4,56.25,65.32,50.75,N,2201,590,363,0.4132,gardiner_seed,1.00
Davis,050715,19644441932201,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,349,133,38.109,73.65,41.56,57.6,31.21,N,2012,508,344,0.3866,gardiner_seed,1.00
Davis,053521,19650601939602,WEST HIGH SCHOOL,Torrance,Los Angeles,340,130,38.235,76.66,53.73,65.2,30.31,N,1775,470,328,0.3963,gardiner_seed,1.00
Davis,052475,07617880735407,PITTSBURG HIGH SCHOOL,Pittsburg,Contra Costa,339,146,43.068,34.52,12.51,23.51,82.25,Y,3403,841,289,0.5052,gardiner_seed,1.00
Davis,053410,19650291938455,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,335,112,33.433,85.27,65.87,75.57,18.03,N,1536,383,290,0.3862,gardiner_seed,1.00
Davis,052728,34674393430865,WEST CAMPUS HIGH SCHOOL,Sacramento,Sacramento,330,159,48.182,92.38,70.55,81.46,45.31,N,907,222,216,0.7361,gardiner_seed,1.00
Davis,051335,37683383733508,LA JOLLA HIGH,La Jolla,San Diego,328,131,39.939,71.14,54.32,62.73,30.83,N,1174,283,236,0.5551,gardiner_seed,1.00
Davis,052792,34673143430618,SHELDON HIGH SCHOOL,Sacramento,Sacramento,328,117,35.671,58.88,29.23,44.06,64.95,N,2368,589,289,0.4048,gardiner_seed,1.00
Davis,053808,41690624138053,WOODSIDE HIGH SCHOOL,Woodside,San Mateo,328,86,26.22,61.31,41.43,51.37,32.89,N,1660,420,261,0.3295,fuzzy_name_county,1.00
Davis,053266,30103063030723,ORANGE COUNTY HS OF THE ARTS,Santa Ana,Orange,323,159,49.226,89.04,68.88,78.96,17.94,N,1806,392,341,0.4663,gardiner_seed,1.00
Davis,053864,19651360102475,WEST RANCH HIGH SCHOOL,Valencia,Los Angeles,323,122,37.771,85.3,58.95,72.13,14.58,N,1777,446,328,0.372,gardiner_seed,1.00
Davis,050421,19646831931781,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,320,136,42.5,66.65,42.89,54.77,25.72,N,1707,430,284,0.4789,gardiner_seed,1.00
Davis,053103,43694014338505,WESTMONT HIGH SCHOOL,Campbell,Santa Clara,319,80,25.078,69.03,49.5,59.27,43.22,N,1682,408,275,0.2909,gardiner_seed,1.00
Davis,050658,07100740731380,CLAYTON VALLEY CHARTER HIGH SCHOOL,Concord,Contra Costa,318,104,32.704,65.77,40.43,53.1,24.57,N,2373,580,542,0.1919,gardiner_seed,1.00
Davis,053087,43694274330031,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,316,116,36.709,63.71,32.91,48.31,62.39,N,2289,576,273,0.4249,fuzzy_name_county,1.00
Davis,050714,30664313030038,CYPRESS HIGH SCHOOL,Cypress,Orange,312,113,36.218,73.09,49.35,61.22,61.49,N,2685,673,489,0.2311,gardiner_seed,1.00
Davis,050659,07617540731646,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,309,109,35.275,64.77,44.14,54.46,41.99,N,1948,496,236,0.4619,fuzzy_name_county,1.00
Davis,052618,19647331931864,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,308,150,48.701,63.13,33.97,48.55,71.86,N,2719,627,402,0.3731,gardiner_seed,1.00
Davis,053344,43694014336137,PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,308,86,27.922,60.72,45.76,53.24,51.37,N,1460,360,226,0.3805,gardiner_seed,1.00
Davis,052987,36676523631058,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,306,125,40.85,79.86,50.3,65.08,45.23,N,2759,703,527,0.2372,gardiner_seed,1.00
Davis,052117,56737595633748,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,305,113,37.049,67.65,47.21,57.43,20.37,N,2047,530,311,0.3633,gardiner_seed,1.00
Davis,053149,30664643030756,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,302,102,33.775,85.78,60.25,73.01,24.26,N,2028,546,393,0.2595,gardiner_seed,1.00
Davis,050829,34673143430592,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,297,106,35.69,58.41,30.12,44.26,53.73,N,2142,511,309,0.343,fuzzy_name_county,1.00
Davis,052462,01612750136515,PIEDMONT HIGH SCHOOL,Piedmont,Alameda,297,84,28.283,92.8,78.94,85.87,4.09,N,733,207,189,0.4444,gardiner_seed,1.00
Davis,052480,30666473038023,VALENCIA HIGH SCHOOL,Placentia,Orange,296,122,41.216,70.15,47.07,58.61,68.93,N,2411,639,353,0.3456,gardiner_seed,1.00
Davis,053615,19647331931047,BIRMINGHAM COMMUNITY CHARTER HS,Lake Balboa,Los Angeles,295,134,45.424,70.01,22.45,46.23,90.29,Y,3162,715,656,0.2043,gardiner_seed,1.00
Davis,053806,19647331938612,WILLIAM HOWARD TAFT HS,Woodland Hills,Los Angeles,289,129,44.637,67.12,42.2,54.66,57.27,N,2221,504,385,0.3351,gardiner_seed,1.00
Davis,052862,37682963730074,MOUNT CARMEL HIGH SCHOOL,San Diego,San Diego,286,68,23.776,74.7,56.86,65.78,18.72,N,1800,434,319,0.2132,gardiner_seed,1.00
Davis,053608,19651361995802,VALENCIA HIGH SCHOOL,Valencia,Los Angeles,285,104,36.491,86.74,54.05,70.39,14.65,N,2286,537,138,0.7536,gardiner_seed,1.00
Davis,053125,01613090130849,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,284,118,41.549,59.32,32.28,45.8,68.11,N,1499,373,163,0.7239,gardiner_seed,1.00
Davis,052267,30666213030046,CANYON HIGH SCHOOL,Anaheim,Orange,281,91,32.384,77.4,48.0,62.7,32.25,N,2183,524,380,0.2395,gardiner_seed,1.00
Davis,052705,34674393435419,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,281,119,42.349,42.33,22.55,32.44,53.09,N,2569,582,293,0.4061,gardiner_seed,1.00
Davis,052867,37683383732781,PATRICK HENRY HIGH SCHOOL,San Diego,San Diego,279,111,39.785,70.33,47.77,59.05,42.13,N,2485,597,495,0.2242,gardiner_seed,1.00
Davis,050964,30665483032158,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,278,111,39.928,82.29,60.84,71.57,53.33,N,3171,814,543,0.2044,gardiner_seed,1.00
Davis,053937,31750850108084,WHITNEY HIGH SCHOOL,Rocklin,Placer,278,106,38.129,76.27,43.58,59.93,21.36,N,2041,453,326,0.3252,gardiner_seed,1.00
Davis,052358,19648651996552,PALOS VERDES HIGH SCHOOL,Palos Verdes Estate,Los Angeles,277,110,39.711,80.44,59.91,70.18,10.31,N,1484,338,289,0.3806,gardiner_seed,1.00
Davis,053275,42767864235727,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,277,140,50.542,41.59,20.09,30.84,63.25,N,1924,531,293,0.4778,gardiner_seed,1.00
Davis,053096,43696664335949,PIONEER HIGH SCHOOL,San Jose,Santa Clara,275,92,33.455,65.43,41.98,53.7,33.52,N,1393,357,220,0.4182,fuzzy_name_county,1.00
Davis,054181,30664640113381,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,271,91,33.579,77.97,52.86,65.42,38.42,N,2639,693,493,0.1846,gardiner_seed,1.00
Davis,052980,38684783834082,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,267,147,55.056,19.65,7.23,13.44,77.54,Y,993,268,130,1.1308,fuzzy_name_county,1.00
Davis,053113,43694274330015,YERBA BUENA HIGH SCHOOL,San Jose,Santa Clara,266,135,50.752,53.75,28.38,41.06,76.55,Y,1612,437,224,0.6027,gardiner_seed,1.00
Davis,052225,01612590135905,OAKLAND HIGH SCHOOL,Oakland,Alameda,263,111,42.205,37.28,18.41,27.84,90.5,Y,1579,372,201,0.5522,gardiner_seed,1.00
Davis,053906,43695830102368,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,263,88,33.46,68.44,42.05,55.24,33.22,N,1511,376,248,0.3548,fuzzy_name_county,1.00
Davis,052238,01612590137943,SKYLINE HIGH SCHOOL,Oakland,Alameda,260,134,51.538,45.36,23.47,34.41,76.16,Y,1250,314,193,0.6943,gardiner_seed,1.00
